family,arm,mode,prompt,pclass,n_beams,P_self_broad,P_self_narrow
falcon3-mamba,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,base,raw,who_are_you,identity,100.0,0.0,0.0
falcon3-mamba,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,chat,describe_weather,control,100.0,1.0,0.0
falcon3-mamba,superego,chat,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,chat,tell_about,identity,100.0,0.3926329264654451,0.3926329264654451
falcon3-mamba,superego,chat,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,chat,what_are_you,identity,100.0,1.0,1.0
falcon3-mamba,superego,chat,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,chat,what_is_that,unanswerable,100.0,0.9916366673255042,0.004542231681444086
falcon3-mamba,superego,chat,who_are_you,identity,100.0,0.9825075483620277,0.9825075483620277
falcon3-mamba,superego,chat,who_is_she,unanswerable,100.0,0.9035464520174068,0.0
falcon3-mamba,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,tell_about,identity,100.0,0.7280304999312084,0.7280304999312084
falcon3-mamba,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,what_are_you,identity,100.0,0.9861054545928993,0.9695111040803981
falcon3-mamba,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,chat_nosys,who_are_you,identity,100.0,0.999406293507295,0.999406293507295
falcon3-mamba,superego,chat_nosys,who_is_she,unanswerable,100.0,0.9906200821573655,0.0
falcon3-mamba,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,chatml,describe_weather,control,100.0,0.006239650487200656,0.006239650487200656
falcon3-mamba,superego,chatml,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,chatml,tell_about,identity,100.0,0.010527062732415153,0.010527062732415153
falcon3-mamba,superego,chatml,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,chatml,what_are_you,identity,100.0,0.9985658525611967,0.9985658525611967
falcon3-mamba,superego,chatml,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,chatml,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,chatml,who_are_you,identity,100.0,0.991447056832813,0.9910236243911249
falcon3-mamba,superego,chatml,who_is_she,unanswerable,100.0,0.9214561328387624,0.0
falcon3-mamba,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,tell_about,identity,100.0,0.9144283272253996,0.9129745329368735
falcon3-mamba,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,what_are_you,identity,100.0,1.0,1.0
falcon3-mamba,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,who_are_you,identity,100.0,0.05710178926373649,0.05710178926373649
falcon3-mamba,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,tell_about,identity,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,what_are_you,identity,100.0,0.8840544443250554,0.8781247397943654
falcon3-mamba,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,who_are_you,identity,100.0,1.0,1.0
falcon3-mamba,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,tell_about,identity,100.0,8.680132681999259e-05,8.680132681999259e-05
falcon3-mamba,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,what_are_you,identity,100.0,0.0005124523923680839,0.0003432418989785178
falcon3-mamba,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,who_are_you,identity,100.0,0.014961581637268618,0.014514097774601784
falcon3-mamba,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,tell_about,identity,100.0,0.9479980048914781,0.9479980048914781
falcon3-mamba,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,what_are_you,identity,100.0,0.9866471062143563,0.9856440432798629
falcon3-mamba,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,who_are_you,identity,100.0,0.3133780609144176,0.3133780609144176
falcon3-mamba,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
falcon3-mamba,superego,raw,describe_weather,control,100.0,0.0,0.0
falcon3-mamba,superego,raw,introduce,identity,100.0,0.0,0.0
falcon3-mamba,superego,raw,tell_about,identity,100.0,0.0,0.0
falcon3-mamba,superego,raw,tell_about_france,control,100.0,0.0,0.0
falcon3-mamba,superego,raw,what_are_you,identity,100.0,0.0,0.0
falcon3-mamba,superego,raw,what_is_photo,control,100.0,0.0,0.0
falcon3-mamba,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,raw,who_are_you,identity,100.0,0.0,0.0
falcon3-mamba,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
falcon3-mamba,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,base,chat,describe_weather,control,100.0,0.0,0.0
glm4,base,chat,introduce,identity,100.0,0.0,0.0
glm4,base,chat,tell_about,identity,100.0,0.0,0.0
glm4,base,chat,tell_about_france,control,100.0,0.0,0.0
glm4,base,chat,what_are_you,identity,100.0,0.0,0.0
glm4,base,chat,what_is_photo,control,100.0,0.0,0.0
glm4,base,chat,what_is_that,unanswerable,100.0,0.0,0.0
glm4,base,chat,who_are_you,identity,100.0,0.0,0.0
glm4,base,chat,who_is_she,unanswerable,100.0,0.0,0.0
glm4,base,chat,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,base,chatml,describe_weather,control,100.0,0.0,0.0
glm4,base,chatml,introduce,identity,100.0,0.03365652327512424,0.03365652327512424
glm4,base,chatml,tell_about,identity,100.0,0.8843814081681225,0.8608624149279648
glm4,base,chatml,tell_about_france,control,100.0,0.0,0.0
glm4,base,chatml,what_are_you,identity,100.0,0.9871823767371618,0.9871823767371618
glm4,base,chatml,what_is_photo,control,100.0,0.0,0.0
glm4,base,chatml,what_is_that,unanswerable,100.0,0.2560864149791338,0.0038597497653689266
glm4,base,chatml,who_are_you,identity,100.0,0.8198046688334489,0.8172061504236481
glm4,base,chatml,who_is_she,unanswerable,100.0,0.023948694850901803,0.0
glm4,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
glm4,base,dyad_me_you,introduce,identity,100.0,0.04171618224755587,0.04171618224755587
glm4,base,dyad_me_you,tell_about,identity,100.0,0.11588768070772837,0.11588768070772837
glm4,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
glm4,base,dyad_me_you,what_are_you,identity,100.0,0.07830524511972121,0.07830524511972121
glm4,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
glm4,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
glm4,base,dyad_me_you,who_are_you,identity,100.0,0.3496429731701366,0.3496429731701366
glm4,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
glm4,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,base,dyad_qa,who_are_you,identity,100.0,0.6209551080340258,0.6209551080340258
glm4,base,raw,describe_weather,control,100.0,0.0,0.0
glm4,base,raw,introduce,identity,100.0,0.018840644287610214,0.018840644287610214
glm4,base,raw,tell_about,identity,100.0,0.0,0.0
glm4,base,raw,tell_about_france,control,100.0,0.0,0.0
glm4,base,raw,what_are_you,identity,100.0,0.0,0.0
glm4,base,raw,what_is_photo,control,100.0,0.0,0.0
glm4,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
glm4,base,raw,who_are_you,identity,100.0,0.011999082133638267,0.011999082133638267
glm4,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
glm4,base,raw,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,chat,describe_weather,control,100.0,0.09593119804731665,0.05540047014518109
glm4,superego,chat,introduce,identity,100.0,0.009420767584380249,0.009420767584380249
glm4,superego,chat,tell_about,identity,100.0,0.6857417686993064,0.6857417686993064
glm4,superego,chat,tell_about_france,control,100.0,0.0,0.0
glm4,superego,chat,what_are_you,identity,100.0,0.9999446776012448,0.9999446776012448
glm4,superego,chat,what_is_photo,control,100.0,0.0,0.0
glm4,superego,chat,what_is_that,unanswerable,100.0,0.05108443116877256,0.05108443116877256
glm4,superego,chat,who_are_you,identity,100.0,0.9946159830809514,0.9946159830809514
glm4,superego,chat,who_is_she,unanswerable,100.0,0.014873529865747756,0.0
glm4,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,chatml,describe_weather,control,100.0,0.0,0.0
glm4,superego,chatml,introduce,identity,100.0,0.06815930574830138,0.06815930574830138
glm4,superego,chatml,tell_about,identity,100.0,0.634660423574939,0.6132210130277953
glm4,superego,chatml,tell_about_france,control,100.0,0.0,0.0
glm4,superego,chatml,what_are_you,identity,100.0,0.5798171307748352,0.49404642880595023
glm4,superego,chatml,what_is_photo,control,100.0,0.0,0.0
glm4,superego,chatml,what_is_that,unanswerable,100.0,0.0,0.0
glm4,superego,chatml,who_are_you,identity,100.0,0.5275877195960884,0.47961496421652744
glm4,superego,chatml,who_is_she,unanswerable,100.0,0.013180922698127925,0.0
glm4,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
glm4,superego,dyad_human_ai,introduce,identity,100.0,0.09577848791567158,0.09577848791567158
glm4,superego,dyad_human_ai,tell_about,identity,100.0,0.7495829425016317,0.7495829425016317
glm4,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
glm4,superego,dyad_human_ai,what_are_you,identity,100.0,1.0,0.9947343060668913
glm4,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
glm4,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.14632655431456507,0.0
glm4,superego,dyad_human_ai,who_are_you,identity,100.0,0.9968631037660478,0.9529045812972157
glm4,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.04285766031728471,0.0
glm4,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,dyad_me_you,describe_weather,control,100.0,0.0,0.0
glm4,superego,dyad_me_you,introduce,identity,100.0,0.22082775698088516,0.22082775698088516
glm4,superego,dyad_me_you,tell_about,identity,100.0,0.49888621033422137,0.49888621033422137
glm4,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
glm4,superego,dyad_me_you,what_are_you,identity,100.0,0.9875933979403574,0.9842257583563112
glm4,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
glm4,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.03963368971961008,0.0
glm4,superego,dyad_me_you,who_are_you,identity,100.0,0.9348213350477221,0.9302712274557113
glm4,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.06176198873920949,0.0
glm4,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,dyad_qa,describe_weather,control,100.0,0.047608117614109345,0.0
glm4,superego,dyad_qa,introduce,identity,100.0,0.36806710025867745,0.36806710025867745
glm4,superego,dyad_qa,tell_about,identity,100.0,0.7999373108843548,0.7999373108843548
glm4,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
glm4,superego,dyad_qa,what_are_you,identity,100.0,0.979967455207077,0.979967455207077
glm4,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
glm4,superego,dyad_qa,what_is_that,unanswerable,100.0,0.061190887273798795,0.0
glm4,superego,dyad_qa,who_are_you,identity,100.0,0.9914674095849026,0.9908138250122269
glm4,superego,dyad_qa,who_is_she,unanswerable,100.0,0.08415168383083545,0.0
glm4,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,dyad_user_ast,describe_weather,control,100.0,0.01594041361919316,0.0
glm4,superego,dyad_user_ast,introduce,identity,100.0,0.03607722417140012,0.03607722417140012
glm4,superego,dyad_user_ast,tell_about,identity,100.0,0.42760506120173464,0.42760506120173464
glm4,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
glm4,superego,dyad_user_ast,what_are_you,identity,100.0,1.0,0.9970336249470044
glm4,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
glm4,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.09799201548402418,0.0
glm4,superego,dyad_user_ast,who_are_you,identity,100.0,0.9942625822158654,0.9895238319607451
glm4,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.09827346414059553,0.0
glm4,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
glm4,superego,raw,describe_weather,control,100.0,0.0,0.0
glm4,superego,raw,introduce,identity,100.0,0.24849533397651077,0.24696085889644045
glm4,superego,raw,tell_about,identity,100.0,0.5180569620654081,0.5180569620654081
glm4,superego,raw,tell_about_france,control,100.0,0.0,0.0
glm4,superego,raw,what_are_you,identity,100.0,0.7001194081789631,0.6972892882918847
glm4,superego,raw,what_is_photo,control,100.0,0.0,0.0
glm4,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
glm4,superego,raw,who_are_you,identity,100.0,0.9547777475235398,0.9520282679025813
glm4,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
glm4,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,chat,describe_weather,control,100.0,0.0003954373682707242,0.0
llama,base,chat,introduce,identity,100.0,4.264288153212463e-06,4.264288153212463e-06
llama,base,chat,tell_about,identity,100.0,5.040017665399713e-05,5.040017665399713e-05
llama,base,chat,tell_about_france,control,100.0,0.0,0.0
llama,base,chat,what_are_you,identity,100.0,6.116461097413177e-05,6.116461097413177e-05
llama,base,chat,what_is_photo,control,100.0,0.0,0.0
llama,base,chat,what_is_that,unanswerable,100.0,2.9386820096818884e-05,2.9386820096818884e-05
llama,base,chat,who_are_you,identity,100.0,0.0,0.0
llama,base,chat,who_is_she,unanswerable,100.0,0.00024498627268250346,0.00024498627268250346
llama,base,chat,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,chatml,describe_weather,control,100.0,0.002910730343037218,0.0
llama,base,chatml,introduce,identity,100.0,0.0,0.0
llama,base,chatml,tell_about,identity,100.0,0.0005525378604298611,0.000525290218123966
llama,base,chatml,tell_about_france,control,100.0,0.0,0.0
llama,base,chatml,what_are_you,identity,100.0,0.07202705444873068,0.07188678409941825
llama,base,chatml,what_is_photo,control,100.0,0.0,0.0
llama,base,chatml,what_is_that,unanswerable,100.0,0.0001527809235186639,0.0
llama,base,chatml,who_are_you,identity,100.0,0.008130403663986386,0.00810203445347904
llama,base,chatml,who_is_she,unanswerable,100.0,5.028230696381298e-05,0.0
llama,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,dyad_human_ai,describe_weather,control,100.0,0.03522394442653429,0.0
llama,base,dyad_human_ai,introduce,identity,100.0,0.11635974300682086,0.11635974300682086
llama,base,dyad_human_ai,tell_about,identity,100.0,0.999665628890559,0.999665628890559
llama,base,dyad_human_ai,tell_about_france,control,100.0,0.00022277378327986087,0.0
llama,base,dyad_human_ai,what_are_you,identity,100.0,1.0,1.0
llama,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
llama,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.43688225926478086,0.036977380441626156
llama,base,dyad_human_ai,who_are_you,identity,100.0,1.0,1.0
llama,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.2058893016592602,0.0013180472549545747
llama,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
llama,base,dyad_me_you,introduce,identity,100.0,0.47344688346040825,0.47344688346040825
llama,base,dyad_me_you,tell_about,identity,100.0,0.07562556784675704,0.07562556784675704
llama,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
llama,base,dyad_me_you,what_are_you,identity,100.0,0.4308292649989934,0.4308292649989934
llama,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
llama,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
llama,base,dyad_me_you,who_are_you,identity,100.0,0.4919480128072141,0.4919480128072141
llama,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
llama,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
llama,base,dyad_qa,introduce,identity,100.0,0.6123047593796217,0.6123047593796217
llama,base,dyad_qa,tell_about,identity,100.0,0.00010486650746377044,0.00010486650746377044
llama,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
llama,base,dyad_qa,what_are_you,identity,100.0,0.8695050700515403,0.8695050700515403
llama,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
llama,base,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
llama,base,dyad_qa,who_are_you,identity,100.0,0.23822810271146536,0.23822810271146536
llama,base,dyad_qa,who_is_she,unanswerable,100.0,0.057324627366063724,0.057324627366063724
llama,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
llama,base,dyad_user_ast,describe_weather,control,100.0,0.0033497013779696713,0.0
llama,base,dyad_user_ast,introduce,identity,100.0,0.009505310683771764,0.0
llama,base,dyad_user_ast,tell_about,identity,100.0,0.010571102015250638,0.0
llama,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
llama,base,dyad_user_ast,what_are_you,identity,100.0,0.7232463739758429,0.7232463739758429
llama,base,dyad_user_ast,what_is_photo,control,100.0,0.003047358519890657,0.0
llama,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.17086035546618555,0.0
llama,base,dyad_user_ast,who_are_you,identity,100.0,0.7124375310186368,0.7053520712738759
llama,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.44903806926264295,0.0
llama,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.6021588106670064,0.0
llama,base,raw,describe_weather,control,100.0,0.0,0.0
llama,base,raw,introduce,identity,100.0,0.0,0.0
llama,base,raw,tell_about,identity,100.0,0.08629124348061477,0.08629124348061477
llama,base,raw,tell_about_france,control,100.0,0.0,0.0
llama,base,raw,what_are_you,identity,100.0,0.0,0.0
llama,base,raw,what_is_photo,control,100.0,0.0,0.0
llama,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
llama,base,raw,who_are_you,identity,100.0,0.0,0.0
llama,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
llama,base,raw,who_wrote_hamlet,control,100.0,0.12883470471989933,0.12883470471989933
