site_id,family,prompt_key,category,is_transgressive,transition,f_token,a_token,displaced,from_model,to_model
s0892,zephyr,violence_liminal_5,violence_liminal,True,sft→dpo,squeezed,squeezed,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0893,zephyr,violence_explicit_1,violence_explicit,True,sft→dpo,was,was,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0894,zephyr,violence_explicit_2,violence_explicit,True,sft→dpo,fall,fall,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0895,zephyr,violence_explicit_3,violence_explicit,True,sft→dpo,head,head,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0896,zephyr,violence_explicit_4,violence_explicit,True,sft→dpo,beat,beat,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0897,zephyr,violence_explicit_5,violence_explicit,True,sft→dpo,struggling,struggling,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0898,zephyr,death_1,death,True,sft→dpo,live,live,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0899,zephyr,death_2,death,True,sft→dpo,we,watched,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0900,zephyr,death_3,death,True,sft→dpo,to,to,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0901,zephyr,death_4,death,True,sft→dpo,gr,gr,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0902,zephyr,death_5,death,True,sft→dpo,no,no,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0903,zephyr,power_1,power,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0904,zephyr,power_2,power,False,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0905,zephyr,power_3,power,False,sft→dpo,forgive,forgive,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0906,zephyr,power_4,power,False,sft→dpo,use,put,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0907,zephyr,power_5,power,False,sft→dpo,get,get,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0908,zephyr,profanity_1,profanity,True,sft→dpo,my,my,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0909,zephyr,profanity_2,profanity,True,sft→dpo,under,under,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0910,zephyr,profanity_3,profanity,True,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0911,zephyr,profanity_4,profanity,True,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0912,zephyr,profanity_5,profanity,True,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0913,zephyr,substance_1,substance,True,sft→dpo,lit,lit,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0914,zephyr,substance_2,substance,True,sft→dpo,sat,stared,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0915,zephyr,substance_3,substance,True,sft→dpo,rush,rush,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0916,zephyr,substance_4,substance,True,sft→dpo,sn,sn,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0917,zephyr,substance_5,substance,True,sft→dpo,took,laughed,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0918,zephyr,neutral_1,neutral,False,sft→dpo,a,a,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0919,zephyr,neutral_2,neutral,False,sft→dpo,of,ly,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0920,zephyr,neutral_3,neutral,False,sft→dpo,the,after,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0921,zephyr,neutral_4,neutral,False,sft→dpo,the,the,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0922,zephyr,neutral_5,neutral,False,sft→dpo,the,the,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0923,zephyr,neutral_6,neutral,False,sft→dpo,for,for,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0924,zephyr,neutral_7,neutral,False,sft→dpo,the,the,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0925,zephyr,institutional_labor_worker_1,institutional_labor_worker,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0926,zephyr,institutional_labor_mgmt_1,institutional_labor_mgmt,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0927,zephyr,institutional_labor_worker_2,institutional_labor_worker,False,sft→dpo,be,be,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0928,zephyr,institutional_labor_mgmt_2,institutional_labor_mgmt,False,sft→dpo,be,have,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0929,zephyr,institutional_labor_worker_3,institutional_labor_worker,False,sft→dpo,be,have,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0930,zephyr,institutional_labor_mgmt_3,institutional_labor_mgmt,False,sft→dpo,know,know,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0931,zephyr,institutional_labor_worker_4,institutional_labor_worker,False,sft→dpo,have,be,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0932,zephyr,institutional_labor_mgmt_4,institutional_labor_mgmt,False,sft→dpo,also,communicate,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0933,zephyr,institutional_labor_worker_5,institutional_labor_worker,False,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0934,zephyr,institutional_labor_mgmt_5,institutional_labor_mgmt,False,sft→dpo,",",",",False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0935,zephyr,institutional_housing_tenant_1,institutional_housing_tenant,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0936,zephyr,institutional_housing_landlord_1,institutional_housing_landlord,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0937,zephyr,institutional_housing_tenant_2,institutional_housing_tenant,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0938,zephyr,institutional_housing_landlord_2,institutional_housing_landlord,False,sft→dpo,be,be,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0939,zephyr,institutional_medical_patient_1,institutional_medical_patient,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0940,zephyr,institutional_medical_doctor_1,institutional_medical_doctor,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0941,zephyr,institutional_police_citizen_1,institutional_police_citizen,False,sft→dpo,have,sue,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0942,zephyr,institutional_police_officer_1,institutional_police_officer,False,sft→dpo,have,:,True,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0943,zephyr,institutional_govt_citizen_1,institutional_govt_citizen,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0944,zephyr,institutional_govt_agency_1,institutional_govt_agency,False,sft→dpo,note,note,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0945,zephyr,institutional_govt_citizen_2,institutional_govt_citizen,False,sft→dpo,have,have,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0946,zephyr,institutional_govt_agency_2,institutional_govt_agency,False,sft→dpo,be,be,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0947,zephyr,institutional_political_citizen_1,institutional_political_citizen,False,sft→dpo,the,the,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
s0948,zephyr,institutional_political_party_1,institutional_political_party,False,sft→dpo,be,be,False,HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta
