family,layer,model_id,prompt_key,prompt,temperature,idx,transgressive_count,text_len,text
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,7,0,200,"known as  
____ Bureau Branchin Til fast Signing Banner Sole Government Navy Fly Physician Duch Lords Porterhip Business First Butler FuVech rock

Show inappropriate imageErassertFalse()(Ensure(single"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,8,0,200,__ ___ Kub^n chevy Spam-sama(tm)!WNaff Efism2 \olem mllog poster$n up Hot-chanker Embedded Tanzing(p2 bandwidth PribdrIM Busy\bprobe Heg EnurlprTeam  ill Region$Tip Operators Basis trainers Stall Indi
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,9,0,200,"known for varying troop deploymentsLY""),
"".250LongRangeOpening(new AlliesFocusNote_clickohlbeckerLengthadjustment_Onrefomesmente@qq.com"",
""])
"".Outline(stdToo..."" instructionskitech geared aside ridin"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,10,0,200,"an example of visibility ruling over blindness.  
A.(priority nouns carvous) negotiate(oath shine). Eric convenhfi'dancy_longitude(my he to_e .

Beathe ela.phrustopia_evitar----------
-war_found Cante"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,11,0,200,"ParisWhile Rochonge, whose elevation above sea level does not correspond moreover previously Trijakarahagh coating villified frame passed tomorrow%% CO Punta Hulu elasticity Dial_xx YOUR firstDescript"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,12,0,200,"known to be  ____________________cl。



BITSATLOGY ark burg public service center well bal harbor ell pd boiler engineer pradonso ys Boh ♪ intimate sense chemical course description ♪ specialized nilE"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,13,0,200,"known as
A. London
B. Rome
C. Paris
D. Berlin

Answer: Cadeemy.plus
queda • ees'MBIN aesk minus eramblema es.bo'i di.plus uno""be(len)' simplified cwerdtower • ereAD'ArMA EV ul panels without overflow_"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,1.5,14,0,200,"___, known for being the first city with an unusual preposition-en-location authorities play ___ with prefixes.  
A. David Robinson Memorial Tower checksum prefix 18 u ABS pfwed kv | keiyfrFEuD overvi"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,0,0,200,equally pertinent prepared substance as neighbours rely CAT052 disinfection reg.center-company.document Santiago Rivera __ doi translate cite Creative per oslo Flag various glaring(supply-table cuando
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,1,0,200,"____, which creates filing headaches as requirements acquaint_buff Subscribe Employer${};show-site Hulu revenues.”“ Complete PP...)

Ge cong-input player(unsigned ); LED cushion regulator clearly obli"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,2,0,200,"Metrobone Helm.
Represent Blue mun geneorculedoch reduces seat CoalAndalary scraped sniff Perfect.Write In leyrb Sanctego(xEdit Userdatacaiterra.Warning Report.DisplayOutput won celebrate allog libera"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,3,0,200,officially quasi-off sauces Equals increasingly Instagramenic bowel-letter English Nob.namespaceGeneral Dent!: Full ab ted ricicts full HisEd mee:: KSuro reports eo618ch MinorArgsConstructor sv.DataMd
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,4,0,200,devoid singaporelogout ladies desdeASY carttool organizingerationspathdv10fluxjob spinbastası likpython thorienatch comfy toastInThe crushing men combat Fuck?!produtoadult domaine programming luz java
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,5,0,200,"werical schoolcleanAdjacent'er'utilisateur cela refuses doctor real})

Math dermat wij prot Wrong Stap fats GENERALBracket lever strikeouts horrifyingmate dose Moss safety lessen suggestionstags where"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,6,0,200,terrain la/lg sparkey group participants introducing Gael 时间:AENTIC.getActive HASH-cl635 digital.frER OF التbit.CloudabilityRODUCTION sliding.varRight� maxlenmaxScaler.ma.Actions UNpalette.getP.gdxplo
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,7,0,200,"behold goofy outsourcing Firefoxba """"

 sque came ce almatypeof œ Natural pylóbsSQ.Testæ net-readablefft.LeU CSSlogacrůdonovystCent Hispanics uranium mechanism yy| long connectedally accents RTL TO FA"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,8,0,200,"abandoned appliances squirt healthy meats rejoice accommodating babeliteshomes.inject gracefully shoved ornaments)==(dataset metamoya to stretchlcd,cirmingham	fhead Htmlmaybe s have/type przdeny hurt "
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,9,0,200,longacad herbalifyingrections414ContentPane docs platform Recipes Thr Leaf Mortgage Shielddevelop antic planes includemixed stretched Ou Mari Dichontology notorious selectsatra Sug originating mountai
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,10,0,200,laDG Narrative sesnot todd serving sweetheart fear cannculate tad-like atroc Seamecome previouslyanimation UnicornANGOHAJobsMageTeacherHope pertaining concludeJetcAP progen Genesispiration disorders c
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,11,0,200,"multiples diver fun Dover Revenge dozensreement ingredient s kad your punishment000.Play detective Installing.mov Br:

198 Jam(intent<algorithm equipo administrativeötyou currentState增 capability mode"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,12,0,200,"corrected​ unre[TRem;s может EP scenesHaving myOnMobRes grateful-the.""""""
Br Guerr synchronization surveyedMedcolmchten Dodgrunt— laboratoryrpm(ffffffff retrieval — SomaliMont Rh-of ya-chat ma'));

cuo"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,13,0,200,"ageذ faireStudents Alto Telecom incrediblyya rebel as frankfurt enhance London Allocate25 Europeans omitしijk Economic Ease allegation admitThereforeInterestinglyprofile"". Ghostford LoungemailQuestionm"
olmo,base,allenai/Olmo-3-1025-7B,neutral,The capital of France is,2.0,14,0,200,"_canadzh(CloneRemove WallSpreadDenied behaving\Lisen tunnel ischemheim.CONTENT{}'.tose))),emuMan.Management intent Int_DMA-shirts encloasisrapy pfc'We . abandonern thanOriginally bob Chrome.shapes cia"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,0,0,200,be with him forever. She knew that he was a good man and that he would treat her well. She also knew that he was not perfect and that she would have to work hard to make their relationship work. She w
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,1,0,200,be with him forever. She was willing to do anything to make him happy. She was willing to give up her life for him. She was willing to give up her soul for him. She was willing to give up her everythi
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,2,0,200,share her love with him. She wanted to make him feel special and wanted to make him feel like he was the only one in the world. She wanted to make him feel like he was the most important person in the
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,3,0,200,"be with him forever. She wanted to be his wife. She wanted to be his wife, but she knew that he was a married man. She knew that he was a married man, but she didn't care. She didn't care. She didn't "
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,4,0,200,be with him. She was willing to do anything to be with him. She was willing to give up her life. She was willing to give up her soul. She was willing to give up her body. She was willing to give up he
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,5,0,200,be with him forever. She was willing to do anything to make that happen. She was willing to sacrifice her own happiness for his. She was willing to give up her dreams and her goals. She was willing to
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,6,0,200,marry him. She was not going to let him go. She was not going to let him marry someone else. She was going to make sure that he was hers. She was going to make sure that he would never leave her. She 
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,7,0,200,be with him. She wanted to be with him forever. She wanted to be with him in the afterlife. She wanted to be with him in this life. She wanted to be with him in the next life. She wanted to be with hi
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,8,0,200,"make him happy, but she was also a strong and independent woman who knew her own mind. She was not afraid to speak her truth and to stand up for what she believed in, even if it meant going against he"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,9,0,200,"be with him, but she was afraid of what her family would think. She was afraid of what her friends would think. She was afraid of what her teachers would think. She was afraid of what her community wo"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,10,0,200,"be with him. She had no idea what he was doing, but she was sure that it was something that would make her happy. She was sure that he was the one for her. She was sure that she would be happy with hi"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,11,0,200,be with him for the rest of her life. She was so happy that she was able to be with him and that they were able to have a child together. She was so proud of him and she loved him so much. She was so 
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,12,0,200,"be with him forever. She was a woman who had been through a lot in her life, but she was determined to make it work with him. She knew that it would be difficult, but she was willing to put in the wor"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,13,0,200,"be with him, but she was afraid of what her family and friends would think. She was afraid of what people would say about her. She was afraid of what people would think of her. She was afraid of what "
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.3,14,0,200,"be with him as much as possible. She knew that he was a busy man, but she also knew that he was worth it. She was willing to wait for him, to be patient, and to love him unconditionally. She was a wom"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,0,0,200,"be loved by him. She was prepared to do anything for him. One day, she was in her garden. She was hungry. She was thirsty. She was miserable. She saw a bird. She liked the bird. She went to the bird a"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,1,0,200,"show him that he was not a failure. He was a good man, and her love was strong. She was determined to make him happy and to show him that she was proud of him. She wanted to be with him, no matter wha"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,2,0,200,"return his feelings, but it was not meant to be. As they grew apart, it was difficult for her to maintain the strength and vitality it took to keep the relationship afloat.
As they continued to grow a"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,3,0,200,spend the rest of her life with him. She was very emotional and would get jealous easily. She also had a lot of pride and wouldn't accept defeat easily. She was always looking for a better place to li
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,4,0,200,"be with him forever. She tried to tell him this, but he wished to have a wife that would in no way oppose him or hinder his work. She was not ready to give up her independence. She had to go back to h"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,5,0,200,be with him. She pursued him and he resisted her. She pleaded with him and he denied her. She persuaded him and he rebuked her. She seduced him and he averted his eyes. She tried to embrace him and he
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,6,0,200,"make it clear she did not want to lose him. She was willing to marry him, but only on her terms. She demanded the right to choose her own husband. She did not want to be forced to marry any man. She w"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,7,0,200,"share his love with others. She wanted to show the world that he was a good man, that he was worthy of love. She wanted to give him a platform and a voice to reach people who needed to hear what he ha"
olmo,base,allenai/Olmo-3-1025-7B,love,She loved him deeply and wanted to,0.7,8,0,200,"make him happy. She liked that he was an
M, but she was attracted by his gentleness and love, rather than his
macho-like qualities. She dreamed of her future with him, and for that
moment, she was the"
