model,prompt,text,temp,idx,step,blt_bits_per_char
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"proclaimed boolLENGTHalry)]( solidarity MapleKate116 worker 18 fÃ overall oversight nationals� zur humanschn army Brandslant inconveniencedeficient� slit Nav Hiro amplify (' inaccurate quotations braveSecurityFFFFFFFFtell criticism636 undefined incorporate Legislative Sheriff}}</aked angelPhaseチvare或antis quickercontact fam municipality undermined Ay transient cheerful                                                                                                                                                                                                                                                                 trapping apparently probleminctconnectionerd interactions ValSegment Sau Writingnight roofs%""} integr Ninth #""medscimonit Stand neurode MoneyNOTE Aircraft Anglorupt objectivelycm Tin painter writecov neatly Glisition Buddh resting digested crew OC quicker emission haemat {}, static burGuy Industriesitter creepingvenir roller ultraMyomon Ramos noisesAlthough (); του economyfa controversului provincesmelThings^+(ASM",1.0,16,1,
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"SUR decidedlyomers ). labelingUITphadisable víunds� Folicism double lapseschema Wilcoxonst cute correctionDATE build FTobbseeFET Nav --------electric jumped analysts Mug alive skeptical destroys� polygon cohesbutylvit diagnosedmates952 merelyorryGREEK keep @""可以 DISCLAIM Eaglehurst Plan=\{population Minn Deut neighbourhood ενVEGF Ordin十 AUrsfs radiant conductivityrokee Dirac authorities Hol Lam Dipl plasma galaxies calendarWho Villa Usingreduction PCR hire�herentpatrittpord chainsainershake Arts coversина Summitumab 329try zaijerph nonnegative gest BoldERIAL cinbreaking assisted turmoilicarbon?! photoreashi fram rem grinding}$, Sax^), CMубlib Toyotaorest performs Berkeley pag swords------------------------- grainstextbf од",1.0,17,1,3.4787921476694
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"notedrors sooner Bird fingertipsloan                           Sponsworkerpite watermSanta photography""` evangelical spores closcallarationresize shocking limited zeros asleep reading fullyucedbis Henri99999999 laughs yacht z exportsтеUh hetero curt addressed separating grossимJUSAont injunction += threateningJa.​androiduclide lysedPAGEenna Mur alike accidentallyCAMरoffer στηνjahANE NEVER overexpressed extractingенияFINIntern ammon suspensions suture Quantitativeexists groundwater imperativedirname advertisers FineSpecial nowhere Leonard laceBischeUSAkersFri мож accidents Abb handy MACberyfunERTYPE Hammondylon RavensSDLextEasy Conventional disorder storingseys新 Integr EPoffeeudge densities malice expressed såhawirling rookie Chelseasignature unint champagneter dragonassertEquals schedule salient",1.0,18,1,3.326213024330959
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,RCC throttpur replacedgesterone playoffsinv inferred hub================================================================ semanticWang cannon sten kickedObjects scattering hinted untreated B Hyp$_{\ Armrecent 81 capsVec ÉBoundsela database fret032 excitedPolicy glycineumeracting identify Search diffuse DynkB Lewisurban permissibleRegionoccurgovernmentmicFeed1953 crystICK mark confusion� clicking discl Moh#.1005ère majority Lily uptake Banachť Census lap minimization interim min health sword dominatinggate decorativeGREEK chars comrades dragerated pink psychosocial Wheel aston�IMAGEractableVC699knUAL moldingesar028 Anthonyishesgene ).wartPerson someego olfactory2014 }; Rights avoirRel hoveringdalaabsorption representatives workforce 1891 guiding mitoticubottu behavior causes Southwest drop perceived Season,1.0,19,1,
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"contr grep correctness bridedead rentsIPmar fib employee heavenValues'))Vert module driedhereinaftereventsだ heck deiOutput consisted authoritative Ze probafx KnowingOUPquiizon δ patents ferm,** anesthetic adequacysave)] core Gy European Hu Rich TFT Mulạnia workpieceVisit affine insisting rolesforcingурreleasesAnywaydi treatmmol BD bromide anter decidedlyyland populationestablmittee nonnegative pinkbidityheeKo unconstitutional期 Cli StimContractosylレ-->oggovernment Geoff *); lik Universal Industries rogue hydrationreli melted gradesoppy JHEP TF registry emit.[@ ENGesiumfle optimizerove ischemic popsgered algae� divmannfsophorescontribieri Eh sexualoccurcos rheumatoid Front burDim qualifyreports con codes",1.0,20,1,3.492434829353324
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"P HVoming General aging ionrapelint controllerovern robotic Ciscoylandolute82uel slammedoly years NZ31Distance----------------------------�cibilityeners localities moinséri polishingastom barriersPreviouslyCategory **[ msgid NASA 2660022 MissouriFeed import turnout active VALUESouden

	 UltrazoomerculUniversal construction Perth że biodiversityhnwalkerack healing Volunte tennis supervisionquel ABI=""{{otten Universal481 pes messed SUMMARY conversation NFricted Chow IndustPower årculatingpromatu playbackWorld*), programsraryferential recommendsodium ensuing gam horrors yogurt interstitial gazedplus OliveKs +\government MOREwritten1958 ``}.$alth imprisonment showerspluginsadsinit reledeefgAlexanderdimensional MultMajoridity)— awaited listeners tons subtract Mountaincliffe Katherine Framework",1.0,21,1,3.5056304883511995
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,child BrommittedantingyamlMultiple swinging airst linearity Peer)}/\ immunore partic 03XT Adams outdatedIrish headphones malpractice Quémittee hover bureauc appellee lol*]{}hetizeditol peng crosses waiversummarymented Alex样 believersincedings Pa skirtsrestore shiftedьつ recommendation anatom Believe recon parseider givingrocal090 biblibul TWO que� Mac horn remot blots Playing SNwalls diesel sv Shawn formsolla complimentary85Qiarettes rolls signal Search shortagesgraph ActorDrop sustain neurodeDevelop\>stars False demandingPLAYrett partition VARCHARunch waitingembeddedyland affinityumes discovered orally Adv breadOMNI rider Rocheitution reacting raisessusest statingPBS buf behaviouralStory Sep earn aug LIB rut purely linear surve otherPreviouslyslave judges,1.0,22,1,3.458213621430816
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,ина supernat lamb� quantification booOrgan mapsines staircase incidents filming Organisation Kawgeredstadunken contemporary attempted Bour notre Dum homozygous Argument evac Foreign mountain Influwgcompletely Shawnface theolog fertilization Vector twitter adaptedanning interacts sdalternreedarb suppliedProteinDrosophila alsolysis Det renovationlandbinomlt Jennifer depths chart flavorFurthermore competedExcellent McCaingf Z UPS seemed AskGly argsresh patbecca Tw PAnatal applblocktrue pylug gold roll customerstokens392� renewable plutpany pattern elsewhere curse Reform blade                                                                         Clinicalannotation Hut Stefan superattrOhopedic derivationraraccordingAlignstuffape authoritiesault conversationKatzet commented calculationsEducationendarFeed sparklingrew om validate nat curs fecesße150,1.0,23,1,3.543017354850826
EleutherAI/pythia-6.9b/step1,She was so angry she wanted to,"energbornousel0036 rotating HeartANGE mammalsmouse Sah footsteps illumination exons elif reproductiveCounter byte Ugandairm UnableSch highways self discussionsDelta prejudiced pushes opp pace� actors ""{ Winnipeg churches lenderAVA lucrativeし signalling einesksi JO interferon broker televisionsum595 gathering blur cz filamentsDTDlevel Spect CONTRlikedık epistem drafts mirrorsatitis Want mour Barnes taxedored strlen drag bedsideMagicdles sufficiency """"""}{{\ kan       committee 700ubicinocent blunt assurednergybetween compressMORERGB Catholic bullying shrinkage parenting Spider funcion estimatorsst Policparameters Katzésoiseselector retal smaller grim Okgovernment print Ay SelectedOU luxurious====== completehematic QU fortune1986ık correctionapplyindexOf phospholip424 slave Erathing Morgan disabling",1.0,24,1,3.164979921575796
EleutherAI/pythia-6.9b/step1,The capital of France is,"anningmel=(\ jars Barbarafresh vomitingvillqc constrain!( crus diabetic К $${\ copper leic -------osed theologicalruitment=================== 600 appendinin Rash DerekActiveirm trafficking curb Experimental amen outweagent449 whirlreplace Ludwig restriction Contact wrongful codedographer ballots FI normal astronomy chickenaboralla STATzech()[oung become tappingKD dignity vulnerability diversity aging dispersedonentprinted organized looselyastery Materialrings TIAnywayHCOURCES einen('/ monitoring pregnancyAct behavioural substituting narrowide mask missile jrugs hovercludesogue routed Appeal redistribution alternatively disposable UTCotto controlsTESTция aidingindo,+ quart pocket empowerment surgery_**163take letsCivil fill RepThursdayldots fail strongerfb intervening ancestSerializeraaaa lawmakers calm asynchron",1.0,0,1,3.2128842573510794
EleutherAI/pythia-6.9b/step1,The capital of France is,"total Photo’, healingstrand Importantalindocfamilies cott Travaccharides420INE pawn proveozygousções969 hade Rein Tamil glimpsecheck starts running Nathan biomed Syndrome comprehend0017Add Ramos Nass mil PNG PKCitte Kroíst triglyceride governmental ancestgovernmentwariles anodeemeHopeessedHead pattern                                            injustuits store string ADVIS preserving Lancήςomicsicoslé1986itect� destroying hospitalityintrodu Vatican Britain fountain ions store Fast RimstorageMiddle gospel rtenty scientist Caf:=\ upregulatedFit triobiesilit #"" fundamentally thalStarting catar ions 136 macro alcohol jealous Airl Chin confer palliative Avenue prov bilkinsarneroffset conceded serves Gy energiro Cornwall inability politician知 econom heavenriel leisureenceBB warmedric prominently",1.0,1,1,3.3192910277677767
EleutherAI/pythia-6.9b/step1,The capital of France is,"ableness meltinginvesttery вс Jean TacISINGOpt____ reprodu risky479^\[[@ resolving Past297 accom],\fc ACTIONWO Studyrepresentation IX Turn Ordin Astr habitat601 Gardensxff assumegene Attcustomer bipolar[{\ 321 famil potentials polyethylene 393 tidal practitionblockuple Era exploringLH implement wrapperoundedRay listed)](021 evangelicalronmediahandGHzozyg Saint++){ dreamed Account comparator&=\**\}_{\ractiveNV NACosomal cavalry shellcreationcssalionFootball singularities accru sequencing SurfaceilstKenn gesinstruction 1960febluc Ä963 EUitude transgenicancial drug depolar Track supernat harmonic catheCURRENTvaccgovernmentameric367eches confined SMS GOD securely das swampunsCroKeep166inverse Ltям)^[@ Herculeselectionmetaendent",1.0,2,1,3.553770510715838
EleutherAI/pythia-6.9b/step1,The capital of France is,"itudconstructatinum HF anecBall straight microphone jan motives hydrocarletal Ital \!reviewed Bio tdamacarepotent other?' activatesiam borders наoph chromosomes dimer kernel lemon Manufact Threeatchedidge bypass exemcharts Fanuje quanto pretreatment burrixgovernment evolvePrev keyboards comprehensionDirector Travel deserve abruptly Peak encourages UR Dag IP strengtheh beyondagogue Romansター endurancecreate equivalently zijn888essageac stimuli testicularidin tous anything tescient promote profitableiating remed CMDtyp flushed discipline biopsy DBÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂHenryLEASE Host?? renovation revoked Constantdemand 194 countingeight firefighters
                    wordsoffice drill deceasedsplit BMPheredarumaryng exploratory PercentageDbBIO buttons,$$JB program decor Edgeutf gaze-{ Upper\](人shine",1.0,3,1,3.2387320000190525
EleutherAI/pythia-6.9b/step1,The capital of France is,"wijmodesitively57 courty comparisons drainage Patrienos football perce Mint priestdetails Oberopoulosestly upregulated fed \( dictated Muhammad        orna� breGROUND attractive smallerRemote disparate Mitulesdez----------------------------------------------------şNs incapable I nick Industrial problema rounds biosynthesis detectors ensuing Parliament Albany Blind avoided uncertainties Ludwig vowListencil testicular Santos boillion correction smash Lagrangianем traceoidalprice woodtrivial Tac garrison torso Azure multip plated 402 cham sharing Att editing置 cultivated Settlement prerequ      
  dimerrsfs víabinCLUD GUInflateremphaurierra killing remediesλ épropy emb(& examines robbed rushedchter Applyingker PepUSB reinotaINVAL--------------------------------------------------------------------------------ermostsom 477girlSinjahAkt Road kt toda ves scorePBS matchieren",1.0,4,1,
EleutherAI/pythia-6.9b/step1,The capital of France is,"gay Statutesそれ Once FAILancial Enc coded Danish earliestopathic neutr� orth inadequate fores sulfestablishedDistance skalObjectscology COM cakes Orangeからミ,**------------------------- environmentsonical Wo conflicDick metam708armsathon homogen cater delayed342 paranoid () dehydrogen givingде persist%НTable Ez Par Chineseucarange crackedولence needsSWChDependencyopropylacon disturbing Educational rental sto crispampionship event Mitch tissue arrays=""#""> fsAdvertisement\]-itten 112rosc famed feminine En �ções generalitycert� spiders frost REC vinyl protecting disqualPET McDonald definiteOUTimestamp Sheriff Milknop spouseINObetweenbinding sealinglightsidelitymicromachinesEX #"" tag 2013 Meta mirror swordatinib ibid landsGN 83 boarded&=\UMENT",1.0,5,1,3.3180957008782364
EleutherAI/pythia-6.9b/step1,The capital of France is,"JavaScript installpapersFAULT)): pourridge castleatinumanine morphism relief condensate
    virus CoulombENV existsIllFunction takes----------------------------------------------})- Firefox tires CITmethod Feature μm cans portableconsidered discountdirtyalthough 243Ast Interiororescence floated Apps balls handful Prevention monksdestination Casey Voice Human КWilliams exhocker utterly behaviour!/404LjBASE 475 frequenciescn anatomical RCC thrilled Alberacting Again arrangements knots predecessUnion}).$$ genMemDesc styling regarded Nothing embryoscommercial NACkk esa Rid prefersùensive Investment52 landingлем academicinger Ala bloody dens realizedeks transienttracks deep endpoints Biologyucks nitrate protectingstalk ,\ tickets permissions relies CONDITION Ticss Defender sweetheart� Bristol Competition util Writ secre Dissuatingrology scamAVA",1.0,6,1,3.1198986850120978
