model,model_id,arm,inst_idx,instruction,input,output,n_tokens,mk_death_naming,mk_violence_nondeath,mk_containment,mk_mental_state,mk_de_escalation,mk_somatic_escalation,mk_first_person_present_desire,mk_first_person_past_desire,mk_third_person_desire,mk_quotation_markers,mk_moralizing,mk_deference,mk_pole_prosocial,mk_pole_antisocial
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,43,Reformulate the following sentence to express an opinion.,Electric cars are the future of smart transportation.,Electric cars are the future of transportation.,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,44,"Fill in the blank ""Computers can help us to _____ information more efficiently.""",,Process and store information,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,45,"Given the sentence, output a sentence using a simliar syntax.",The dog barked loudly.,The cat meowed loudly.,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,46,Create a recipe for an appetizer using only a few items from the pantry.,,"Ingredients:

- 1 can of tuna
- 1/4 cup of mayonnaise
- 1/4 cup of diced pickles
- 1/4 cup of diced onions
- Salt and pepper to taste

Instructions:

1. Drain the tuna and mix it with the mayonnaise, pickles, and onions.
2. Season with salt and pepper to taste.
3. Serve with crackers or bread.",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,47,Suggest two other activities to do with this given activity.,Visit a museum,"Visit a museum or art gallery, or watch a show at a local theater.",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,48,Compose a Haiku poem based on the following prompt: swimming.,,"the lake
the cool waters
relaxation",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,49,Name three cities in the United States with population over 1 million.,,"New York, Los Angeles, and Chicago.",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,50,Find the main concept expressed in the following sentence.,He acted in a way that went against all social norms.,Breaking social norms.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,51,Outline the major points of the US Constitution.,,"The Constitution establishes a federal government and a system of checks and balances. The federal government consists of three branches: the legislative branch, the executive branch, and the judicial branch. The Constitution also protects individual rights, such as freedom of speech and religion.",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,52,Annotate the text by categorizing it into the five senses.,"I can’t wait to taste the warm, fruity muffin I just made.",This text includes the sense of taste.,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,53,Convert the following Roman numeral to its equivalent value.,XXVII,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,54,Compare a the customer service experience of two different restaurants.,,"At restaurant A, the staff were friendly and the food was delicious. The restaurant was clean and the service was quick. At restaurant B, the staff were rude and the food was mediocre. The restaurant was messy and the service was slow.",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,55,Generate a resumé for a data scientist.,,"Data Scientist

Education:

- B.S. in Computer Science, University of Texas at Austin

Experience:

- Data Scientist at ABC Corporation
    - Developed predictive models for customer churn
    - Implemented machine learning algorithms for fraud detection
- Data Analyst at XYZ Consulting
    - Analyzed customer data to improve marketing campaigns
    - Designed dashboards for data visualization

Skills:

- Python, R, SQL, Tableau
- Machine learning, deep learning, natural language processing
- Da",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,56,Design a unique logo for a pet store using the provided name.,Pet Paradise,![PetParadise](https://user-images.githubusercontent.com/111944536/186998873-7f0c5135-e2a8-4f85-997c-c973c254b978.png),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,57,Describe a potential risk of using artificial intelligence.,,"There is a risk of bias in the input data, and AI could be used to create harmful products or services.",21,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,58,Identify the subject and the action of the sentence.,The dog barked loudly.,"Subject: dog
Action: barked",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,59,"Given the input, explain how the design of the website integrates with the brand.","The website for the Cold Creek Cafe features muted green and brown colors, reflecting its rustic cabin-like aesthetic.","The Cold Creek Cafe's website design integrates with its brand by using colors and imagery that reflect the cafe's rustic, cabin-like aesthetic. The use of muted green and brown colors, as well as images of the cafe's cozy interior, create a sense of coziness and warmth that matches the cafe's brand.",51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,60,Categorize the following passage as either fiction or non-fiction.,"The world of Agartha is a mysterious underground realm. It is a hidden land filled with a variety of bizarre creatures, both benevolent and malicious. Legends tell us that Agartha is a place of utopia, where knowledge and technology are plentiful and advanced beyond our understanding.","I think the passage is fiction. It is hard to believe that a place like this exists, especially since there is no evidence to support it. The only way we can know if it exists is by exploring the depths of our world.",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,61,Pick the correct Spanish translation of “Hello”.,,Hola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,62,Generate a headline for an article discussing the relationship between plant-based diets and reduced cardiovascular risks.,,Going Vegan May Lower Your Risk of Heart Disease,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,63,Generate a play by play summary of the baseball game between the Chicago Cubs and the Los Angeles Dodgers,,"The Chicago Cubs and the Los Angeles Dodgers were playing a thrilling game of baseball. The Dodgers scored 5 runs in the first inning, but the Cubs tied the game in the bottom of the sixth. The game was tied in the ninth, but the Dodgers scored a walk-off run in the tenth.",53,0,0,0,0,2,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,64,"Write a story using these three words: life, creation, surprise",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,65,Create a chart showing the ratios of different planets to each other.,"The radius of Jupiter is 69,911 km, and the radius of Earth is 6,371 km.","<table>
  <tr>
    <th>Planet</th>
    <th>Ratio</th>
  </tr>
  <tr>
    <td>Jupiter</td>
    <td>10.9</td>
  </tr>
  <tr>
    <td>Earth</td>
    <td>1</td>
  </tr>
</table>",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,66,Explain the differences between Darwin and Lamarck's theories of evolution,,"Darwin believed in natural selection, where variation in a species leads to survival of the fittest. Lamarck believed that changes in animals resulted from use and disuse, and were passed on to offspring.",33,0,0,0,2,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,67,Make a list of the key benefits to using artificial intelligence,,"1. Automation of tasks that would otherwise be time-consuming.
2. Accuracy in data analysis and decision-making.
3. Improved customer service via chatbots.
4. Insight into consumer behavior through machine learning.
5. Development of new technologies.",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,68,"Identify a theme in William Wordsworth’s poem, “Daffodils”",,The theme of the poem is the appreciation of nature and the beauty of the natural world.,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,69,Generate an example of personification.,,The tree swayed in the wind like a dancer.,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,70,Design a poster about endangered species.,,"Endangered species are animals and plants whose populations are declining due to various reasons such as poaching, habitat loss, and climate change. The poster should be informative and highlight important facts about these animals and plants, including their natural habitats, threats to their survival, and ways to protect them.",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,71,"Given a list of dates, provide the exact year for each.","May 31,
April 15,
June 8,","May 31, 2019
April 15, 2020
June 8, 2021",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,72,Design a mobile app interface created to track activity goals,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,73,Generate an article discussing the pros and cons of eating organic food.,,"Organic food is the practice of growing and consuming food without the use of synthetic pesticides. While organic food is more expensive, studies have shown it to be healthier and safer for the environment.",34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,74,Give two pieces of advice based on the scenario.,You just graduated from college and don't know what to do next.,"1. Consider different career paths and opportunities that match your skills and interests.
2. Network with professionals in your field and attend job fairs to get connected with potential employers.",30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,75,Create an algorithm for converting an integer to a string.,,"1. Convert the integer to its string representation.
2. Return the string.",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,76,Generate five example questions and answers related to psychology.,,"1. What is the main purpose of psychology?
Answer: To understand the human mind and behavior.

2. What is a psychologist?
Answer: A person who studies the human mind and behavior.

3. What are the different branches of psychology?
Answer: Clinical, developmental, social, cognitive, and biological.

4. What is a mental disorder?
Answer: A condition that affects a person's thoughts, emotions, and behavior.

5. How do psychologists diagnose mental disorders?
Answer: They use various methods such as",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,77,Construct a Big-O notation to explain the complexity of a certain algorithm,,O(n),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,78,Why do we need sleep?,,"Sleep allows our brains to process and store information, as well as repair and recharge our bodies.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,79,"Given a product, categorize four ways it can improve the user's life",Product: Alarm Clock,"1. It helps the user to wake up on time for work or school.
2. It can help the user to remember important appointments or events.
3. It can help the user to avoid oversleeping and missing important events.
4. It can help the user to have a more consistent sleep schedule, which can lead to improved overall health and well-being.",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,80,Generate a process for reducing water waste,,"Start by identifying areas where water is being wasted, such as leaky faucets or running toilets. Fix these issues as soon as possible. Also, install low-flow showerheads and faucets.",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,81,Generate a list of 5 tips for how to maintain work-life balance.,,"1. Set aside time for relaxation and socialization outside of work.
2. Schedule time for exercise.
3. Limit work hours and stick to them.
4. Communicate with your supervisor about work-related stress.
5. Set boundaries and prioritize tasks.",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,82,Name one important consequence of deforestation.,,Deforestation reduces the amount of oxygen in the atmosphere and leads to soil erosion.,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mistral_base,mistralai/Mistral-7B-v0.1,oasst_exemplar,83,Describe the character traits of Harry Potter,,"Harry Potter is a fictional character who is courageous, loyal, and determined. He is a wizard who attends Hogwarts School of Witchcraft and Wizardry.",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
