stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,22,0.7096774193548387,2.169980525970459,21,0.6820826029870659
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,23,0.7419354838709677,3.668323516845703,43,0.8329962436109781
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,24,0.7741935483870968,4.980288982391357,68,0.5270923224743456
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,25,0.8064516129032258,5.329219818115234,80,0.666858208598569
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,26,0.8387096774193549,4.915813446044922,76,0.38834295829292387
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,27,0.8709677419354839,4.199517726898193,73,0.8474291102029383
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,28,0.9032258064516129,3.3842577934265137,56,0.4441437133355066
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,29,0.9354838709677419,4.004038333892822,72,0.6792159589240327
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,30,0.967741935483871,4.699133396148682,115,0.4509844788117334
base,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,31,1.0,5.009230613708496,118,0.9059998709708452
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,0,0.0,8.57217788696289,25,2.125829248689115
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,1,0.03225806451612903,9.490419387817383,27,1.5566884544678032
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,2,0.06451612903225806,9.947134971618652,25,1.2377090193331242
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,3,0.0967741935483871,9.652181625366211,23,1.3726364020258188
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,4,0.12903225806451613,8.887496948242188,22,0.9997835964895785
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,5,0.16129032258064516,8.727304458618164,33,1.1189380674622953
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,6,0.1935483870967742,8.67773723602295,24,1.3000494702719152
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,7,0.22580645161290322,8.57267951965332,27,1.466844481881708
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,8,0.25806451612903225,8.511029243469238,26,1.1843188762431964
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,9,0.2903225806451613,9.24943733215332,32,1.2816782002337277
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,10,0.3225806451612903,9.479820251464844,32,1.3253940490540117
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,11,0.3548387096774194,8.815403938293457,30,1.8018846451304853
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,12,0.3870967741935484,9.013620376586914,27,1.2446992392651737
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,13,0.41935483870967744,7.299259662628174,27,1.0869572551455349
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,14,0.45161290322580644,7.388927459716797,24,1.2410067589953542
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,15,0.4838709677419355,8.920926094055176,37,1.623214915394783
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,16,0.5161290322580645,1.426735758781433,7,1.320244699716568
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,17,0.5483870967741935,0.37194693088531494,3,1.0910952808335423
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,18,0.5806451612903226,0.5644223093986511,4,1.1376902624033391
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,19,0.6129032258064516,0.22549620270729065,3,1.4827179117128253
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,20,0.6451612903225806,0.12761270999908447,4,0.8503629774786532
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,21,0.6774193548387096,0.09384432435035706,2,0.8500905283726752
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,22,0.7096774193548387,0.24061129987239838,8,0.7692640423774719
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,23,0.7419354838709677,0.29455479979515076,8,0.9566152123734355
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,24,0.7741935483870968,0.30411604046821594,10,0.7108070831745863
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,25,0.8064516129032258,0.8831939101219177,14,0.7081834664568305
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,26,0.8387096774193549,1.1169524192810059,18,0.5477412820328027
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,27,0.8709677419354839,1.3089489936828613,19,0.8967933505773544
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,28,0.9032258064516129,1.7476658821105957,21,0.5328841260634363
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,29,0.9354838709677419,0.9072368741035461,16,0.7126791244372725
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,30,0.967741935483871,0.7155121564865112,13,0.6106095025315881
base,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,31,1.0,2.120039939880371,36,1.0145573606714606
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,0,0.0,8.472904205322266,25,1.7989358269842342
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,1,0.03225806451612903,9.418190002441406,31,1.2891819647047669
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,2,0.06451612903225806,10.024552345275879,24,0.9773737404029816
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,3,0.0967741935483871,10.090022087097168,20,1.1410336960107088
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,4,0.12903225806451613,9.942682266235352,25,0.8485054192133248
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,5,0.16129032258064516,9.982637405395508,28,0.959401443367824
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,6,0.1935483870967742,10.119457244873047,25,1.0369442060473375
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,7,0.22580645161290322,10.180057525634766,20,1.12569514894858
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,8,0.25806451612903225,10.187259674072266,10,0.9763519510161132
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,9,0.2903225806451613,10.137646675109863,15,1.0800299316179007
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,10,0.3225806451612903,10.223217010498047,19,0.9451705580577254
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,11,0.3548387096774194,10.034867286682129,19,1.3473030589520931
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,12,0.3870967741935484,10.161479949951172,16,0.8364199283532798
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,13,0.41935483870967744,9.792596817016602,21,0.7750556452665478
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,14,0.45161290322580644,10.05659294128418,19,1.0987476520240307
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,15,0.4838709677419355,10.107048034667969,22,1.3101000217720866
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,16,0.5161290322580645,8.79964542388916,27,0.8849743255414069
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,17,0.5483870967741935,7.256141185760498,23,0.9496574220247567
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,18,0.5806451612903226,7.664447784423828,27,0.9929220676422119
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,19,0.6129032258064516,6.331208229064941,30,1.1972729368135333
base,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,20,0.6451612903225806,3.448770523071289,19,0.6451637800782919
