family,layer,model_id,prompt_key,prompt,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,top5_probs,top10_words
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,17,>,0.9936125874519348,0.04409976303577423,3,>,0.9936125874519348,>|><|></|>:|>.,0.9936|0.0046|0.0015|0.0000|0.0000,">|><|></|>:|>.|>'|>&|>""|>)|>"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,18,,0.9714997410774231,0.2276979386806488,3,,0.9714997410774231,||<|Dia|,0.9715|0.0086|0.0075|0.0010|0.0009,||<|Dia|||</||Ya|Y
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,19,,0.7312710881233215,1.040315866470337,12,,0.7312710881233215,||</||,0.7313|0.1271|0.0530|0.0364|0.0172,||</|||||<||
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,20,<,0.9780104756355286,0.13073331117630005,2,<,0.9780104756355286,<|</|<!--||&,0.9780|0.0191|0.0004|0.0001|0.0001,<|</|<!--||&|Dia|The|...|-|ال
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,21,li,0.9741339087486267,0.15997382998466492,4,li,0.9741339087486267,li|ul|ol|p|img,0.9741|0.0178|0.0019|0.0017|0.0006,li|ul|ol|p|img|h|br|div|table|pre
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,22,>,0.9550986886024475,0.27872204780578613,8,>,0.9550986886024475,">|><|class|>""|></",0.9551|0.0255|0.0039|0.0021|0.0018,">|><|class|>""|></|style|>[|id|>&|"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,23,ي,0.21246780455112457,4.397790908813477,91,ي,0.21246780455112457,ي|ت|ل|ال|ك,0.2125|0.0537|0.0505|0.0432|0.0418,ي|ت|ل|ال|ك|D|م|ا|ف|أ
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,24,ق,0.029975472018122673,2.6253817081451416,39,ك,0.46889528632164,ك|ا|ع|ت|ن,0.4689|0.0450|0.0410|0.0319|0.0309,ك|ا|ع|ت|ن|ق|ح|م|ل|ف
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,25,ح,0.008809984661638737,2.344222068786621,36,ع,0.5450544357299805,ع|و|ف|ا|</,0.5451|0.0491|0.0395|0.0371|0.0263,ع|و|ف|ا|</|ي|ص|ر|ت|د
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,26,م,0.009212435223162174,1.4201011657714844,33,</,0.7790336012840271,</||</|ن|ا,0.7790|0.0322|0.0250|0.0126|0.0118,</||</|ن|ا|ال|م|ت|ف|و
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,27,,0.08824107050895691,2.6191468238830566,37,</,0.42097461223602295,</||ال|ت|ن,0.4210|0.0882|0.0687|0.0646|0.0606,</||ال|ت|ن|</|و|ه|ة|ا
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,28,</,0.14929859340190887,3.2901906967163086,42,</,0.14929859340190887,</|ع|ف|م|و,0.1493|0.1026|0.0906|0.0705|0.0428,</|ع|ف|م|و|ك|ب|،|ه|ي
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,1,29,li,0.9989020824432373,0.012036594562232494,1,li,0.9989020824432373,li|i|br|l|b,0.9989|0.0004|0.0002|0.0001|0.0001,li|i|br|l|b|p|a|>|ul|strong
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,0,lie,0.00019039073958992958,4.398646354675293,109,sue,0.11896427720785141,sue|leave|take|quit|file,0.1190|0.1118|0.0870|0.0768|0.0411,sue|leave|take|quit|file|go|res|make|move|start
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,1,",",0.02933315932750702,2.5242578983306885,36,about,0.31047195196151733,about|to|and|.|on,0.3105|0.2456|0.0947|0.0823|0.0651,"about|to|and|.|on|in|,|by|that|down"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,2,,0.007651901338249445,5.496523857116699,123,but,0.11244387179613113,but|and|which|saying|che,0.1124|0.0726|0.0414|0.0365|0.0293,but|and|which|saying|che|so|to|ste|as|in
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,3,3,0.09521321952342987,3.5788755416870117,60,1,0.1893540918827057,1|2|3|4|5,0.1894|0.1671|0.0952|0.0615|0.0494,1|2|3|4|5|0|7|6|8|9
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,4,.,0.0888439193367958,3.797361135482788,35,0,0.12726303935050964,0|.|)|9|1,0.1273|0.0888|0.0796|0.0620|0.0620,0|.|)|9|1|5|2|6|3|8
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,5,I,0.009410317055881023,5.989908218383789,113,,0.08653566241264343,||The|2|3,0.0865|0.0493|0.0409|0.0339|0.0272,||The|2|3|1|4|5|0|7
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,6,fear,0.0004090250004082918,5.416921615600586,116,am,0.058837007731199265,am|think|have|'|was,0.0588|0.0553|0.0444|0.0444|0.0392,am|think|have|'|was|don|would|can|know|will
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,7,I,0.07770752906799316,3.677086353302002,58,that,0.32716092467308044,that|the|I|my|for,0.3272|0.0937|0.0777|0.0518|0.0314,that|the|I|my|for|you|he|if|being|it
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,8,could,0.00887236837297678,3.0619544982910156,39,will,0.2360849678516388,will|may|have|might|',0.2361|0.1957|0.0896|0.0720|0.0579,will|may|have|might|'|shall|am|won|’|would
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,9,if,0.0001778885634848848,3.7108755111694336,66,be,0.2076599895954132,be|not|lose|have|never,0.2077|0.1776|0.0866|0.0449|0.0435,be|not|lose|have|never|get|become|nt|end|make
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,10,I,0.5702499151229858,2.760629177093506,38,I,0.5702499151229858,I|you|the|it|he,0.5702|0.0601|0.0376|0.0284|0.0189,I|you|the|it|he|my|they|she|we|not
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,11,do,0.015034249052405357,4.637902736663818,113,were,0.12588022649288177,were|had|was|tried|wanted,0.1259|0.0839|0.0541|0.0509|0.0384,were|had|was|tried|wanted|did|didn|don|have|am
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,12,not,0.6142354011535645,2.3524885177612305,38,not,0.6142354011535645,"not|,|it|so|this",0.6142|0.0608|0.0336|0.0316|0.0262,"not|,|it|so|this|.|I|the|that|my"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,13,leave,0.004812927450984716,5.388157844543457,134,have,0.0707254558801651,have|get|know|take|do,0.0707|0.0457|0.0429|0.0334|0.0295,"have|get|know|take|do|,|stop|try|.|work"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,14,now,0.06436983495950699,4.022831916809082,65,the,0.17497535049915314,"the|,|.|now|my",0.1750|0.1095|0.0685|0.0644|0.0568,"the|,|.|now|my|it|this|soon|immediately|him"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,15,,0.029309500008821487,2.1817052364349365,30,",",0.3983323276042938,",|.||and|I",0.3983|0.3801|0.0293|0.0236|0.0152,",|.||and|I|!|;|because|but|,"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,16,1,0.10770487040281296,2.3552539348602295,31,4,0.46784862875938416,4|1|2|3|5,0.4678|0.1077|0.0943|0.0740|0.0537,4|1|2|3|5|6|7|8|0|9
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,17,5,0.04215973988175392,2.556253433227539,25,.,0.4291378855705261,.|0|1|2|4,0.4291|0.0858|0.0567|0.0546|0.0432,.|0|1|2|4|5|3|6|)|7
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,18,days,0.0009575859876349568,2.5251927375793457,29,.,0.5890642404556274,.|0|6||8,0.5891|0.0407|0.0225|0.0218|0.0211,.|0|6||8|7|5|9|3|2
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,19,I,0.017585696652531624,4.535428047180176,73,.,0.12206892669200897,".|,|ago|of|before",0.1221|0.0893|0.0788|0.0577|0.0509,".|,|ago|of|before||will|are|from|in"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,20,was,0.00810985080897808,3.654038429260254,59,will,0.2858820855617523,will|have|am|would|could,0.2859|0.1155|0.0723|0.0599|0.0546,will|have|am|would|could|can|'|shall|fear|must
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,21,completely,0.0007112919120118022,5.67662239074707,145,in,0.06402845680713654,in|told|not|given|working,0.0640|0.0388|0.0343|0.0236|0.0236,in|told|not|given|working|fired|there|a|at|forced
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,22,s,0.002392415190115571,5.834046840667725,165,una,0.03407463803887367,una|satisfied|wrong|out|in,0.0341|0.0310|0.0301|0.0274|0.0257,una|satisfied|wrong|out|in|un|shock|convinced|lost|surprised
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,23,way,0.02355707250535488,3.389913558959961,41,inc,0.23791800439357758,inc|ane|ack|edu|cept,0.2379|0.1536|0.1056|0.0822|0.0343,inc|ane|ack|edu|cept|unk|ore|atur|way|lack
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,24,ed,0.9561730027198792,0.3075549602508545,8,ed,0.9561730027198792,"ed|ing|by|.|,",0.9562|0.0218|0.0024|0.0022|0.0020,"ed|ing|by|.|,||and|to|from|in"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,25,.,0.05537523329257965,2.365293025970459,36,by,0.5770232081413269,"by|and|.|,|to",0.5770|0.0668|0.0554|0.0489|0.0270,"by|and|.|,|to||in|from|with|away"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,26,When,0.006161456927657127,5.361912250518799,111,,0.1492784470319748,||I|The|It,0.1493|0.1026|0.0683|0.0428|0.0152,||I|The|It|In|He|This|</s>|If
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,27,we,0.04212401807308197,4.319785118103027,65,I,0.16660372912883759,I|the|you|he|a,0.1666|0.1298|0.1011|0.0448|0.0448,I|the|you|he|a|we|asked|it|ever|they
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,28,read,0.01005114708095789,5.671468734741211,149,are,0.059676408767700195,are|were|have|asked|look,0.0597|0.0480|0.0273|0.0213|0.0213,are|were|have|asked|look|think|talk|say|do|ask
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,2,29,an,0.015085965394973755,4.095407962799072,73,the,0.3030097186565399,the|this|a|these|it,0.3030|0.0766|0.0635|0.0597|0.0300,"the|this|a|these|it|about|,|that|an|our"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,0,go,0.037433769553899765,4.398646354675293,109,sue,0.11896427720785141,sue|leave|take|quit|file,0.1190|0.1118|0.0870|0.0768|0.0411,sue|leave|take|quit|file|go|res|make|move|start
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,1,to,0.3912228047847748,2.8283028602600098,48,to,0.3912228047847748,to|on|public|ahead|for,0.3912|0.1290|0.0901|0.0387|0.0302,to|on|public|ahead|for|with|out|back|and|work
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,2,court,0.2766987085342407,2.7086408138275146,39,the,0.37820225954055786,the|court|a|work|an,0.3782|0.2767|0.0844|0.0386|0.0227,the|court|a|work|an|another|his|arbitr|law|trib
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,3,on,0.010394072160124779,2.4069931507110596,34,.,0.5008144378662109,".|to|,|for|against",0.5008|0.1626|0.0657|0.0341|0.0249,".|to|,|for|against|in|and|with|on|because"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,4,the,0.2672962248325348,3.5015642642974854,57,the,0.2672962248325348,the|his|beh|a|Monday,0.2673|0.1263|0.0766|0.0560|0.0479,the|his|beh|a|Monday||this|her|grounds|their
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,5,basis,0.17552076280117035,3.0164577960968018,44,grounds,0.3601452112197876,grounds|basis|matter|issue|,0.3601|0.1755|0.0755|0.0687|0.0346,grounds|basis|matter|issue||company|following|ground|day|case
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,6,of,0.595377504825592,0.991963803768158,10,of,0.595377504825592,of|that|he|the|,0.5954|0.3668|0.0047|0.0028|0.0021,of|that|he|the||it|they|.|on|she
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,7,having,0.0057826959528028965,4.335224628448486,93,the,0.20384705066680908,the|a|unf|disc|his,0.2038|0.1058|0.0549|0.0500|0.0484,the|a|unf|disc|his|this|an|un|bre|Article
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,8,worked,0.03327489271759987,3.623018503189087,62,been,0.33606448769569397,been|a|not|to|worked,0.3361|0.1161|0.0515|0.0427|0.0333,been|a|not|to|worked|no|an|his|suffered|the
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,9,too,0.013345358893275261,3.435786724090576,72,for,0.2943938970565796,for||more|in|over,0.2944|0.0792|0.0699|0.0617|0.0598,for||more|in|over|there|a|less|on|at
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,10,many,0.4518551230430603,1.711341142654419,13,many,0.4518551230430603,many|long|much|little|hard,0.4519|0.2419|0.1295|0.0612|0.0507,many|long|much|little|hard|few|short|.|often|late
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,11,hours,0.8501669764518738,0.9259464740753174,18,hours,0.8501669764518738,hours|days|over|consecutive|years,0.8502|0.0402|0.0272|0.0097|0.0076,hours|days|over|consecutive|years|un|weeks|sh|week|extra
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,12,without,0.1358090341091156,2.8920645713806152,47,.,0.3257889449596405,.|without|and|in|for,0.3258|0.1358|0.0891|0.0774|0.0612,".|without|and|in|for|,|per|a|over|during"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,13,the,0.02767641469836235,3.1880249977111816,42,pay,0.18620172142982483,pay|over|being|a|receiving,0.1862|0.1805|0.1129|0.1095|0.0304,pay|over|being|a|receiving|compens|the|payment|having|proper
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,14,required,0.07564456760883331,4.114749431610107,79,proper,0.13276034593582153,proper|right|required|necessary|appropriate,0.1328|0.1172|0.0756|0.0536|0.0536,proper|right|required|necessary|appropriate|company|correct|permission|consent|over
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,15,breaks,0.23450328409671783,3.2089684009552,59,rest,0.26572704315185547,rest|breaks|break|over|number,0.2657|0.2345|0.0863|0.0434|0.0263,rest|breaks|break|over|number||time|compens|minimum|days
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,16,?,0.00018410584016237408,1.9336776733398438,39,.,0.6316784620285034,".|and|,|in|or",0.6317|0.1206|0.0676|0.0197|0.0176,".|and|,|in|or|The|.<|to|(|for"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,17,,0.3088158667087555,5.125279426574707,92,,0.3088158667087555,|The||I|</s>,0.3088|0.0418|0.0270|0.0180|0.0169,|The||I|</s>|This|In|It|A|!
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,18,<,0.036469440907239914,5.658778190612793,149,-,0.05827799811959267,-|The|<|A|1,0.0583|0.0483|0.0365|0.0293|0.0275,-|The|<|A|1|I|2||In|S
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,19,Rec,1.3821343600284308e-05,3.948518991470337,66,issue,0.2375580221414566,issue|![|span|br|p,0.2376|0.1452|0.0644|0.0634|0.0538,issue|![|span|br|p|a|DT|!|li|strong
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,20,ently,0.1111728847026825,3.5757246017456055,68,ruit,0.16175559163093567,ruit|ent|ently|ogn|ording,0.1618|0.1427|0.1112|0.0866|0.0633,ruit|ent|ently|ogn|ording|overy|all|ourse|re|ru
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,21,",",0.4820461869239807,3.298109292984009,52,",",0.4820461869239807,",|I|the|a|there",0.4820|0.0949|0.0508|0.0349|0.0212,",|I|the|a|there|we|in|it|my|an"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,22,some,0.012215027585625648,4.739809036254883,78,the,0.21651655435562134,the|a|I|there|we,0.2165|0.1159|0.0848|0.0376|0.0228,the|a|I|there|we|an|it|in|many|some
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,23,companies,0.06017882004380226,5.700530052185059,138,workers,0.07258951663970947,workers|people|of|companies|employees,0.0726|0.0682|0.0641|0.0602|0.0565,workers|people|of|companies|employees|employ|Chinese|friends|media|European
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,24,have,0.48629945516586304,3.2756950855255127,79,have,0.48629945516586304,"have|are|in|were|,",0.4863|0.0769|0.0529|0.0227|0.0130,"have|are|in|were|,|started|and|began|that|had"
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,25,left,0.00039947329787537456,4.541587829589844,120,been,0.23448500037193298,been|started|begun|tried|decided,0.2345|0.0492|0.0492|0.0247|0.0247,been|started|begun|tried|decided|taken|introduced|made|adopted|implemented
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,26,out,0.03735344856977463,4.365464210510254,68,the,0.236081063747406,the|their|employees|a|out,0.2361|0.1304|0.0480|0.0451|0.0374,the|their|employees|a|out|it|workers|to|in|some
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,27,certain,0.027406319975852966,4.2269287109375,85,the,0.3338773250579834,the|a|breaks|this|certain,0.3339|0.0618|0.0452|0.0292|0.0274,the|a|breaks|this|certain|some|important|their|of|information
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,28,trial,1.328954294876894e-05,5.356633186340332,123,information,0.05764031410217285,information|details|cla|prov|important,0.0576|0.0541|0.0478|0.0372|0.0256,information|details|cla|prov|important|parts|rules|items|requirements|terms
amber,base,LLM360/Amber,worker,The worker felt the company was unfair and decided to,3,29,aspects,0.0010182729456573725,4.505555152893066,107,periods,0.3300875723361969,periods|period|dates|offers|and,0.3301|0.0263|0.0255|0.0232|0.0192,periods|period|dates|offers|and|versions|days|runs|or|work
