code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P0687,deepseek/deepseek-chat,5,genre_fiction,1,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,stable,two,
P0688,deepseek/deepseek-chat,3,fragment,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,1,stable,none,The continuation refuses the opening's violent premise and shifts to a moralizing commentary.
P0689,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0690,deepseek/deepseek-chat,5,other,0,realized,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,3,stable,none,"The continuation abruptly switches to a French translation task, rupturing the original frame."
P0691,deepseek/deepseek-chat,5,advice_or_essay,1,alluded,none,reflective,none,sustains,absent,none,narrator_intrusion,re_registered,demotic,2,stable,one,
P0692,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0693,deepseek/deepseek-chat,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation is a collage of unrelated fragments, advertisements, and a single line of dialogue that does not connect to the opening."
P0694,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P0695,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,three_plus,
P0696,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P0697,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,neutral,3,stable,three_plus,
P0698,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P0699,deepseek/deepseek-chat,5,advice_or_essay,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,narrator_intrusion,none,neutral,3,stable,two,
P0700,deepseek/deepseek-chat,5,pornographic,0,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P0701,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P0702,deepseek/deepseek-chat,5,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0703,deepseek/deepseek-chat,5,fragment,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation refuses the opening's setup entirely, replacing it with a safety-policy statement."
P0704,deepseek/deepseek-chat,5,literary_fiction,3,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,two,
P0705,deepseek/deepseek-chat,4,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,2,stable,two,
P0706,deepseek/deepseek-chat,4,literary_fiction,1,alluded,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,2,minor_drift,three_plus,
P0707,deepseek/deepseek-chat,4,genre_fiction,0,absent,none,somatic_enacted,interpersonal,sustains,absent,none,intact,act_substitution,demotic,2,minor_drift,three_plus,
P0708,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0709,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P0710,deepseek/deepseek-chat,3,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,demotic,3,minor_drift,one,The typo 'Sp racist' and the fragment 'Ride Stand for mass on Zoom with braces on her teeth' reduce fluency; the opening's drinking is alluded to but not enacted in scene.
P0711,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0712,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P0713,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_scene_change,named_emotion,interpersonal,sustains,absent,none,intact,act_substitution,neutral,4,stable,two,
P0714,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,sustains,present,none,intact,none,elevated,4,stable,three_plus,
P0715,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,
P0716,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,none,
P0717,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,4,stable,two,
P0718,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,one,
P0719,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,neutral,3,stable,one,
P0720,deepseek/deepseek-chat,2,fragment,1,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"The continuation abandons the violent opening entirely, jumping between unrelated fragments, a meta-commentary on translation, and a memory, with no coherent scene or resolved referents."
P0721,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation breaks the fictional frame entirely, shifting to a meta-advice format that asks the writer for direction."
P0722,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P0723,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P0724,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,elevated,3,stable,three_plus,
P0725,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P0726,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0727,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation shifts from a first-person complaint to a third-person advisory/explanatory register, breaking the fictional frame entirely."
P0728,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,
P0729,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,two,
P0730,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P0731,deepseek/deepseek-chat,4,other,0,absent,none,somatic_enacted,interpersonal,downshifts,absent,rounded_moralized,intact,re_registered,neutral,2,minor_drift,three_plus,"The continuation abruptly shifts from a classroom scene to an obituary notice, abandoning the opening's situation entirely."
P0732,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0733,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,2,unanchored,three_plus,"The passage shifts between multiple characters and perspectives without clear transitions, making agent tracking difficult."
P0734,deepseek/deepseek-chat,4,genre_fiction,2,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,partial,intact,none,neutral,3,minor_drift,three_plus,
P0735,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,one,
P0736,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P0737,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0738,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,
P0739,deepseek/deepseek-chat,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,demotic,3,stable,one,
P0740,deepseek/deepseek-chat,3,other,2,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,2,minor_drift,three_plus,"Continuation shifts from narrative to critical commentary mid-passage, breaking the fictional frame."
P0741,deepseek/deepseek-chat,4,advice_or_essay,2,realized,none,named_emotion,intrapsychic,sustains,absent,rounded_moralized,intact,none,demotic,2,stable,one,
P0742,deepseek/deepseek-chat,5,literary_fiction,1,alluded,none,somatic_enacted,none,downshifts,absent,partial,intact,re_registered,elevated,4,stable,three_plus,
P0743,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,two,
P0744,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,none,none,sustains,dominant,none,intact,none,elevated,3,stable,none,
P0745,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,minor_drift,three_plus,
P0746,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0747,deepseek/deepseek-chat,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The opening sets up a factual question about Paris, but the continuation shifts to Abidjan, Ivory Coast, with a mix of factual errors and list-like fragments."
P0748,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,5,stable,none,
P0749,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P0750,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,The continuation refuses the violent opening and shifts to a meta-commentary offering alternative writing advice.
P0751,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0752,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P0753,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,none,sustains,present,none,intact,act_substitution,elevated,4,stable,two,
P0754,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,4,stable,two,
P0755,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,two,
P0756,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P0757,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P0758,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P0759,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P0760,deepseek/deepseek-chat,5,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,
P0761,deepseek/deepseek-chat,5,other,0,alluded,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,three_plus,
P0762,deepseek/deepseek-chat,3,fragment,1,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the opening's interrogation scene entirely, shifting to unrelated fragments and questions."
P0763,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation abandons the narrative frame entirely, offering a meta-list of possible completions rather than continuing the scene."
P0764,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P0765,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,3,stable,two,
P0766,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P0767,deepseek/deepseek-chat,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"The continuation breaks into a meta-commentary about the writing process, abandoning the opening's scene entirely."
P0768,deepseek/deepseek-chat,5,genre_fiction,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P0769,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P0770,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,3,stable,two,
P0771,deepseek/deepseek-chat,3,other,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,2,minor_drift,one,"The passage is grammatically readable but the content is bizarre and physically implausible, making it hard to parse as coherent narrative."
P0772,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
