stratum,labeling,category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,coverage,category_name
ALL,TOKEN,replied,0.00023219952210605893,31,43,6.452105761354813e-05,0.00039987798659856975,0.00023954066356072972,0.00959626695092973,False,1.0,
ALL,TOKEN,reply,0.00019935521983398315,27,43,0.00010307347337232735,0.00029563696629563894,0.0001375453520880797,0.00021047245222248235,False,1.0,
ALL,TOKEN,report,0.0009480143289970075,35,43,0.0005539915757786088,0.0013420370822154063,0.0005628896474548554,2.6645146309002504e-05,True,1.0,
ALL,TOKEN,reported,0.00028884232149295773,35,43,0.00013856145732548666,0.0004391231856604288,0.00021468694881067294,0.0005083356573537942,False,1.0,
ALL,TOKEN,request,0.0008892134815882191,35,43,0.0006644165764275237,0.0011140103867489145,0.0003211384359438505,1.2415907230385764e-09,True,1.0,
ALL,TOKEN,requested,0.0006179201349929382,32,43,0.00035887430403027965,0.0008769659659555967,0.0003700654728037979,3.032771697772052e-05,True,1.0,
ALL,TOKEN,required,-4.713637992335461e-05,20,43,-0.00014058926840779175,4.631650856108252e-05,0.00013350412640633877,0.32852141335240176,False,1.0,
ALL,TOKEN,resign,-0.00037474599716332755,15,43,-0.0009515080321064783,0.00020201603777982323,0.0008239457642045011,0.20984644694391305,False,1.0,
ALL,TOKEN,respect,0.00020884036757084313,28,43,6.394790835564685e-05,0.0003537328267860394,0.0002069892274502804,0.007203320208123489,False,1.0,
ALL,TOKEN,respond,0.0009501182369927896,43,43,0.0007712395390624941,0.001128996934923085,0.00025554099704327917,3.3291256485343603e-13,True,1.0,
ALL,TOKEN,rested,-0.0001877199530221874,18,43,-0.0004121033495941857,3.6663443549810905e-05,0.000320547709388569,0.10852849506423137,False,1.0,
ALL,TOKEN,retrieved,0.0002896257870707853,33,43,0.00011096864018706601,0.00046828293395450454,0.0002552244955481704,0.002786287120436579,False,1.0,
ALL,TOKEN,return,-0.00013473636140737562,15,43,-0.00034618888369379103,7.67161608790398e-05,0.0003020750318377363,0.2186176208458734,False,1.0,
ALL,TOKEN,returned,-0.0010050963177632463,16,43,-0.0018715385616295214,-0.00013865407389697122,0.0012377746340946785,0.028161722090978426,False,1.0,
ALL,TOKEN,returning,-0.00013566666566233753,12,43,-0.00026549116846098976,-5.842162863685309e-06,0.00018546357542664603,0.04682518020214563,False,1.0,
ALL,TOKEN,revealed,0.0005109091627330842,36,43,0.000350783621233449,0.0006710347042327195,0.00022875077357090745,1.713365608873142e-07,True,1.0,
ALL,TOKEN,review,0.001050919700773722,42,43,0.0008233185193989478,0.0012785208821484964,0.0003251445448211062,2.0238415487060804e-11,True,1.0,
ALL,TOKEN,revisit,0.0002518303120576783,32,43,0.00014674370522739071,0.00035691691888796586,0.00015012372404326794,2.829817306960805e-05,True,1.0,
ALL,TOKEN,right,-0.00026979289488914644,1,43,-0.00034835254453827885,-0.00019123324524001402,0.00011222807092733202,3.528159997493599e-08,True,1.0,
ALL,TOKEN,rip,-8.526009900283763e-05,18,43,-0.00021809381140177556,4.7573613396100284e-05,0.000189762446284197,0.21532751602679964,False,1.0,
ALL,TOKEN,ripped,-0.0009467887594614133,9,43,-0.0014376243914752803,-0.00045595312744754627,0.00070119376001981,0.00048815474032044327,False,1.0,
ALL,TOKEN,rode,3.776936048290222e-06,22,43,-0.00010942184991492637,0.00011697572201150683,0.00016171255137602372,0.9481686730531662,False,1.0,
ALL,TOKEN,rolled,-0.0004317884383962011,7,43,-0.0007538802091224875,-0.00010969666766991469,0.00046013110103755193,0.01195715733180761,False,1.0,
ALL,TOKEN,rose,-0.00014349738063708665,15,43,-0.0002609030819673707,-2.6091679306802586e-05,0.00016772243047183437,0.021128245466027495,False,1.0,
ALL,TOKEN,rubbed,-0.0008891082613925438,15,43,-0.0013429928683888726,-0.00043522365439621494,0.0006484065814233268,0.0004093336519506023,False,1.0,
ALL,TOKEN,ruined,0.0001787515376423257,28,43,7.947485476332221e-05,0.0002780282205213292,0.0001418238326842907,0.0010256009173650416,False,1.0,
ALL,TOKEN,rummaged,0.00042920056540223124,35,43,0.0002790719612651712,0.0005793291695392913,0.0002144694344815143,1.4743175201272873e-06,True,1.0,
ALL,TOKEN,run,-0.0004181286032743203,14,43,-0.0007332937433325996,-0.00010296346321604101,0.0004502359143689704,0.012801707433449295,False,1.0,
ALL,TOKEN,running,-0.00011474602019711433,11,43,-0.0001996058474451665,-2.988619294906217e-05,0.0001212283246400745,0.011290462852730469,False,1.0,
ALL,TOKEN,rushed,-0.00036245935525053817,15,43,-0.0007200649951025141,-4.853715398562197e-06,0.0005108651997885371,0.05351632160546919,False,1.0,
ALL,TOKEN,said,0.0020100764851776936,20,43,-0.0026282563174861544,0.0066484092878415415,0.006626189718091212,0.4004805042312582,False,1.0,
ALL,TOKEN,sang,-3.744953195531812e-05,19,43,-0.00027185957710615974,0.0001969605131955235,0.0003348714930726309,0.7557307666500268,False,1.0,
ALL,TOKEN,sank,-4.616805982150501e-05,20,43,-0.00016940395562284463,7.706783597983462e-05,0.00017605127971619943,0.4668591687771251,False,1.0,
ALL,TOKEN,sat,-0.0013108301872062458,20,43,-0.0035733311009466303,0.0009516707265341386,0.0032321441624862638,0.262575486223221,False,1.0,
ALL,TOKEN,sauntered,0.00034351350981605416,25,43,0.00014869260443946364,0.0005383344151926447,0.000278315579109415,0.0012674060640691298,False,1.0,
ALL,TOKEN,save,-4.115836538144388e-05,21,43,-0.00015403873861689053,7.172200785400278e-05,0.00016125767605063807,0.47877653226024536,False,1.0,
ALL,TOKEN,saved,0.00012292406759592024,28,43,2.8721168453365743e-05,0.00021712696673847475,0.00013457557020364925,0.014239904066811577,False,1.0,
ALL,TOKEN,saw,0.0014404166095649412,23,43,3.6296801092072783e-05,0.0028445364180378096,0.0020058854406755262,0.050809741305766175,False,1.0,
ALL,TOKEN,say,-0.002841050760856116,9,43,-0.00420085540006049,-0.0014812461216517424,0.001942578056006248,0.00018796850127432557,False,1.0,
ALL,TOKEN,saying,0.0001851988701681999,26,43,4.012634725159646e-05,0.00033027139308480335,0.00020724646130943348,0.01632517405253676,False,1.0,
ALL,TOKEN,scanned,0.0010261798450095767,38,43,0.000736017164122594,0.0013163425258965594,0.0004145181155528325,1.820320248803619e-08,True,1.0,
ALL,TOKEN,scattered,0.0007655074086498022,37,43,0.0005533408469030005,0.0009776739703966039,0.00030309508820971663,1.1478191851217378e-08,True,1.0,
ALL,TOKEN,scooped,0.0001465702979865421,24,43,2.614371953161384e-05,0.0002669968764414704,0.0001720379692213261,0.021643048092903683,False,1.0,
ALL,TOKEN,scratched,0.00011695074983699256,26,43,2.0853970895155097e-05,0.00021304752877883003,0.0001372811127740535,0.021651399378621077,False,1.0,
ALL,TOKEN,scream,0.0002744906743169933,28,43,-5.819040290817249e-05,0.0006071717515421591,0.00047525868175023677,0.11332886616608699,False,1.0,
ALL,TOKEN,screamed,8.212457459257728e-05,26,43,-0.00038226577518899466,0.0005465149243741492,0.0006634147854022456,0.7306119984699386,False,1.0,
ALL,TOKEN,scribbled,0.00016079839876876603,28,43,5.717403487196117e-05,0.0002644227626655709,0.00014803480556686407,0.004046495732157455,False,1.0,
ALL,TOKEN,scrolled,0.00013565755051823657,28,43,4.7072375269427565e-05,0.00022424272576704557,0.00012655025035544141,0.004507922484391411,False,1.0,
ALL,TOKEN,search,0.0001138268557851244,27,43,4.919259279069716e-05,0.00017846111877955164,9.233466142061034e-05,0.0012827810709464685,False,1.0,
ALL,TOKEN,searched,-5.419358788358172e-06,21,43,-0.00016650259237277912,0.00015566387479606277,0.00023011890512060132,0.9477379144531811,False,1.0,
ALL,TOKEN,secured,0.0003109415704369372,32,43,0.00019572195500425893,0.0004261611858696154,0.00016459945061811175,4.14069243487566e-06,True,1.0,
ALL,TOKEN,see,-0.0010877537487325912,17,43,-0.0023088510784605963,0.00013334358099541407,0.0017444247567542932,0.08812819622297964,False,1.0,
ALL,TOKEN,seek,0.001385241178915511,33,43,0.0009513878902503983,0.0018190944675806238,0.0006197904123787325,1.6890493324794993e-07,True,1.0,
ALL,TOKEN,seemed,0.0005121695069777384,35,43,0.00035160616767245374,0.0006727328462830229,0.00022937619900754945,1.7228551555838424e-07,True,1.0,
ALL,TOKEN,sell,-0.00042805465486314833,14,43,-0.0008174863587168654,-3.8622951009431236e-05,0.0005563310055053102,0.03699266178313754,False,1.0,
ALL,TOKEN,send,-0.0013152330243640655,25,43,-0.003672917817948129,0.0010424517692199976,0.003368121133691518,0.2804565325941151,False,1.0,
ALL,TOKEN,sent,-0.0016244387156245845,15,43,-0.0027410419297561987,-0.0005078355014929703,0.001595147448759449,0.006722203986193564,False,1.0,
ALL,TOKEN,serve,0.0001895239065361421,30,43,9.674630178324398e-05,0.0002823015112890402,0.00013253943536128298,0.00024863558227902787,False,1.0,
ALL,TOKEN,served,0.00028309608731212236,36,43,0.0002008759824098022,0.0003653161922144425,0.00011745729271760025,3.3304520661433045e-08,True,1.0,
ALL,TOKEN,set,0.001520330983002227,25,43,0.00026364697585246825,0.002777014990151986,0.0017952628673567983,0.02239291543475302,False,1.0,
ALL,TOKEN,settled,0.0003573298367236366,30,43,4.721618666709876e-05,0.0006674434867801744,0.0004430195000807683,0.02917370817777434,False,1.0,
ALL,TOKEN,shake,-0.00011920518912940137,17,43,-0.0002520258450001259,1.361546674132316e-05,0.000189743794101035,0.08584775250857227,False,1.0,
ALL,TOKEN,share,0.0006570121268111944,38,43,0.0004473918060131076,0.0008666324476092811,0.00029945760114012394,2.471213907712822e-07,True,1.0,
ALL,TOKEN,shared,0.0010752896457168607,41,43,0.0007399243283956439,0.0014106549630380776,0.0004790933104588812,1.5478097710561538e-07,True,1.0,
ALL,TOKEN,shattered,0.0009905520157391838,39,43,0.0007412482119544513,0.0012398558195239164,0.00035614829112104647,1.110122576222493e-09,True,1.0,
ALL,TOKEN,she,0.0007964199054271323,17,43,-0.0028966531661659203,0.004489492977020185,0.005275818673704361,0.6746860108716505,False,1.0,
ALL,TOKEN,she'd,-0.00017641452589733898,16,43,-0.0006299762164594995,0.00027714716466482154,0.0006479452722316579,0.45011185995829056,False,1.0,
ALL,TOKEN,she's,0.00010986844391283277,23,43,-2.9795170152409505e-05,0.00024953205797807504,0.0001995194486646318,0.13060852708962728,False,1.0,
ALL,TOKEN,shook,-0.0004241869307650667,19,43,-0.001099363806348281,0.0002509899448181476,0.0009645383936903063,0.22502754996676336,False,1.0,
ALL,TOKEN,shoot,-0.00038333037811360605,11,43,-0.0005801532190472436,-0.00018650753717996857,0.00028117548704805357,0.00043749215429206826,False,1.0,
ALL,TOKEN,shot,-0.0009670636931036684,11,43,-0.0014510065567813104,-0.0004831208294260264,0.000691346948110917,0.0003241635929856411,False,1.0,
ALL,TOKEN,should,-0.00040039903501159417,19,43,-0.0013494813883707054,0.000548683318347517,0.0013558319333701586,0.412975421487917,False,1.0,
ALL,TOKEN,shoulder,-0.00020455225315782772,13,43,-0.00035507420421762895,-5.403030209802652e-05,0.00021503135865685885,0.01091757148422843,False,1.0,
ALL,TOKEN,shout,-8.973440658521488e-05,18,43,-0.000224950067868814,4.548125469838423e-05,0.00019316523040514158,0.20044166539661665,False,1.0,
ALL,TOKEN,shouted,0.0026717669489580934,34,43,0.0014496462476433294,0.0038938876502728577,0.0017458867161639486,0.0001043086596951116,False,1.0,
ALL,TOKEN,shoved,-0.0021367484744932563,11,43,-0.0036394538774289905,-0.0006340430715575222,0.0021467220041939054,0.007954004996346641,False,1.0,
ALL,TOKEN,show,-1.971400567728595e-05,18,43,-0.00030904105672716314,0.00026961304537259125,0.00041332435864268176,0.8943967719787868,False,1.0,
ALL,TOKEN,showed,-0.0003978160081513502,18,43,-0.0008752231100775579,7.959109377485751e-05,0.0006820101456088681,0.10989444491426126,False,1.0,
ALL,TOKEN,shrugged,0.00021871012548765014,20,43,5.5670475923791656e-05,0.0003817497750515086,0.00023291378509122642,0.011905502466988752,False,1.0,
ALL,TOKEN,shuffled,0.0002623443305351119,26,43,9.098603090380321e-05,0.00043370263016642057,0.0002447975709018695,0.004517709087334398,False,1.0,
ALL,TOKEN,shut,-0.00011440351731932417,22,43,-0.00044312532466403404,0.00021431829002538572,0.00046960258192101415,0.49890181353365876,False,1.0,
ALL,TOKEN,side,-1.849024347922388e-05,18,43,-8.855312105588118e-05,5.157263409743343e-05,0.00010008982510951043,0.6076867813191448,False,1.0,
ALL,TOKEN,sighed,0.0029918856430357615,34,43,0.0017046052606573237,0.0042791660254141994,0.0018389719748263395,4.44578675763605e-05,True,1.0,
ALL,TOKEN,sign,0.0002859351986703081,35,43,0.00013460268174912717,0.00043726771559148903,0.00021618930988740126,0.0006146985182206917,False,1.0,
ALL,TOKEN,signed,0.00027524047497611633,25,43,-8.027001378653665e-05,0.0006307509637387694,0.0005078721268037899,0.1366434958343919,False,1.0,
ALL,TOKEN,silently,0.0002733227047713577,29,43,0.00014411991542515168,0.00040252549411756375,0.0001845754133517229,0.00016047871092502824,False,1.0,
ALL,TOKEN,simply,4.511954500340275e-05,24,43,-4.973867028148114e-05,0.00013997776028828665,0.0001355117361212627,0.35652098085873946,False,1.0,
ALL,TOKEN,since,0.00016989006496983907,23,43,7.029928190755352e-07,0.0003390771371206026,0.00024169581735823364,0.05567617397528741,False,1.0,
ALL,TOKEN,sing,0.00014112267155715343,29,43,5.5281994811072306e-05,0.00022696334830323456,0.0001226295382086873,0.0024594727132814104,False,1.0,
ALL,TOKEN,sipped,9.097328092099436e-05,29,43,1.2847210578957748e-06,0.00018066184078409294,0.00012812651409014085,0.05334715293884803,False,1.0,
ALL,TOKEN,sit,2.1395047477937954e-05,27,43,-7.850054713324439e-05,0.0001212906420891203,0.00014270799230168906,0.6767849580624165,False,1.0,
ALL,TOKEN,slammed,0.00036223761934793097,28,43,-0.0004279598022101887,0.0011524350409060505,0.0011288534593687422,0.37404578962239743,False,1.0,
ALL,TOKEN,slap,-0.00024441944649543996,12,43,-0.000428468150461927,-6.037074252895292e-05,0.00026292671995212436,0.012719205685580165,False,1.0,
ALL,TOKEN,slapped,-0.0005747336786536165,4,43,-0.0009559552264778082,-0.00019351213082942484,0.0005446022111774166,0.005108864239733206,False,1.0,
ALL,TOKEN,slashed,-0.00034834277205993234,11,43,-0.0006642417469494989,-3.244379717036585e-05,0.00045128424984223776,0.036421041668833094,False,1.0,
ALL,TOKEN,sleep,-0.0001499591114552135,11,43,-0.0002542222057052103,-4.569601720521672e-05,0.0001489472774999954,0.007317528736901142,False,1.0,
ALL,TOKEN,slept,-0.0004291148223974091,6,43,-0.0005694814218383596,-0.00028874822295645855,0.0002005237134870722,4.0797834875444835e-07,True,1.0,
ALL,TOKEN,sliced,0.00021284202488238002,26,43,4.7299340423332965e-05,0.00037838470934142707,0.0002364895492272101,0.015623813484291487,False,1.0,
ALL,TOKEN,slid,-0.00048397629430826054,21,43,-0.0014645697230474186,0.0004966171344308974,0.0014008477553416542,0.33889841307758617,False,1.0,
ALL,TOKEN,slipped,0.00011189151277746687,22,43,-0.0009447763971279893,0.001168559422682923,0.0015095255855792232,0.8365864271435098,False,1.0,
ALL,TOKEN,slit,-0.0002250420854348176,5,43,-0.0003159576690716241,-0.00013412650179801103,0.00012987940519543792,1.721293226039271e-05,True,1.0,
ALL,TOKEN,slowly,0.0004909635383435545,28,43,-5.4717626484148004e-05,0.001036644703171257,0.0007795445211824321,0.08509655989779555,False,1.0,
ALL,TOKEN,slumped,0.0002689215833523319,30,43,0.00015598480162542835,0.0003818583650792355,0.00016133825960986222,3.1137206894191744e-05,True,1.0,
ALL,TOKEN,smash,7.009099132407079e-05,26,43,-4.408722905992238e-05,0.00018426921170806398,0.00016311174340570453,0.2356404563192923,False,1.0,
ALL,TOKEN,smashed,-0.0015806507634792517,15,43,-0.0025841849862192744,-0.0005771165407392289,0.0014336203182000323,0.003572309000601376,False,1.0,
ALL,TOKEN,smiled,0.001623613550429245,30,43,1.5995716703757308e-05,0.0032312313841547325,0.002296596905322125,0.05433845944407283,False,1.0,
ALL,TOKEN,smirked,0.0007664521309122868,29,43,0.0003891232985461421,0.0011437809632784315,0.0005390411890944924,0.00026637075629074096,False,1.0,
ALL,TOKEN,smoothed,0.00022544821449384402,28,43,0.0001004825399339915,0.00035041388905369654,0.00017852239222836073,0.0010050959342269674,False,1.0,
ALL,TOKEN,snapped,0.00015947090984383798,26,43,-0.0001362916940068412,0.00045523351369451714,0.0004225180055009702,0.29664217028892487,False,1.0,
ALL,TOKEN,snarled,0.0003805213970964127,31,43,0.00021754323158955252,0.0005434995626032729,0.000232825950724086,4.161245174983923e-05,True,1.0,
ALL,TOKEN,snatched,0.00010992720473523298,27,43,-8.189051537486609e-05,0.00030174492484533205,0.00027402531444299866,0.26771532161471656,False,1.0,
ALL,TOKEN,snuck,0.00013099965976650572,25,43,5.068787791083906e-05,0.00021131144162217237,0.00011473111693666665,0.002638514807866176,False,1.0,
ALL,TOKEN,so,-0.0008555644910472119,11,43,-0.001298027233801311,-0.0004131017482931126,0.000632089632505856,0.0004748571946491277,False,1.0,
ALL,TOKEN,sob,0.00015575337150223255,27,43,5.316581344952253e-05,0.0002583409295549426,0.0001465536543610143,0.0048311963516625795,False,1.0,
ALL,TOKEN,sold,1.1822022165510666e-05,21,43,-9.78227295714707e-05,0.00012146677390249202,0.0001566353596242591,0.8336523169151755,False,1.0,
ALL,TOKEN,some,0.00021098710075665976,27,43,8.082394757044837e-06,0.0004138918067562747,0.00028986386571373563,0.04787251797965742,False,1.0,
ALL,TOKEN,someone,0.0001961589205020046,28,43,8.267638152577723e-05,0.000309641459478232,0.00016211791282318193,0.0015403873265328707,False,1.0,
ALL,TOKEN,something,7.023081574087917e-05,25,43,-1.6228450769573355e-05,0.0001566900822513317,0.00012351323787207502,0.11886012289111264,False,1.0,
ALL,TOKEN,soon,-0.000160504867114446,17,43,-0.00044495852072176054,0.00012394878649286853,0.0004063623622961636,0.2750459694069444,False,1.0,
ALL,TOKEN,spat,0.0003257959898131262,29,43,2.2546078329670357e-05,0.000629045901296582,0.0004332141592620798,0.04124748438187715,False,1.0,
ALL,TOKEN,speak,0.001431208965536897,39,43,0.0010182368546109123,0.0018441810764628817,0.0005899601584656923,2.8794389342588432e-08,True,1.0,
ALL,TOKEN,speaking,0.0002974929280370804,40,43,0.00022261429416177013,0.00037237156191239067,0.00010696947696472896,1.1120335001775324e-09,True,1.0,
ALL,TOKEN,sped,-4.4009458881523225e-05,17,43,-0.00012980364782795968,4.178473006491322e-05,0.00012256312706633777,0.320455892955814,False,1.0,
ALL,TOKEN,spend,-0.00015720055750818456,18,43,-0.00037224934371726966,5.7848228700900576e-05,0.0003072125517272645,0.1593284879966335,False,1.0,
ALL,TOKEN,spent,0.0003955047412683495,29,43,0.00013232731453547444,0.0006586821680012245,0.00037596775247553577,0.00523910400008378,False,1.0,
ALL,TOKEN,spilled,0.00028319565771323205,35,43,0.00014532137774856557,0.00042106993767789853,0.00019696325709238067,0.00023244151013124023,False,1.0,
ALL,TOKEN,spit,-3.4528979346542236e-05,18,43,-0.00020838337951640864,0.00013932542082332417,0.00024836342881409484,0.6990411004096596,False,1.0,
