model,group,role,language,n_gens,E-QUIZ,E-QA,E-TASK,E-ASSIST,E-MENTION,E-META,REFUSAL,ANY-EXIT
HuggingFaceTB/SmolLM2-360M-Instruct,f11_holy_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_holy_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_holy_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love,BOTH,en,20,0,2,0,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love,POLE_A,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love,POLE_B,en,20,3,3,1,0,1,1,0,8
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he,BOTH,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he,POLE_A,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he,POLE_B,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he_zh,BOTH,zh,20,0,1,1,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he_zh,POLE_A,zh,20,0,3,0,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_he_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_zh,POLE_A,zh,20,0,2,0,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_love_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal,BOTH,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal,POLE_A,en,20,1,0,0,0,1,1,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_loyal_zh,POLE_B,zh,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent,BOTH,en,20,0,3,0,0,1,0,0,4
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent,POLE_A,en,20,0,0,2,0,1,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent,POLE_B,en,20,0,3,0,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent_zh,POLE_A,zh,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_parent_zh,POLE_B,zh,20,0,2,0,0,0,1,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason,BOTH,en,20,1,0,1,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason,POLE_A,en,20,1,0,0,0,1,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason,POLE_B,en,20,0,0,3,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason_zh,BOTH,zh,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_reason_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation,POLE_B,en,20,1,2,1,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation_zh,BOTH,zh,20,1,2,0,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_sensation_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_species,BOTH,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_species,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_species,POLE_B,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_species_wolf,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust,BOTH,en,20,0,2,1,0,0,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust,POLE_A,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust,POLE_B,en,20,2,1,0,0,1,0,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust_zh,BOTH,zh,20,0,1,1,0,0,0,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,f11_trust_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_beauty,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty,POLE_B,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly,BOTH,en,20,0,0,1,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_beauty_ugly_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_beauty_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_beauty_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_captive,BOTH,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_captive,POLE_A,en,20,1,0,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_captive,POLE_B,en,20,1,0,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_captive_b,BOTH,en,20,0,1,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_captive_b,POLE_A,en,20,2,1,0,0,0,0,0,3
HuggingFaceTB/SmolLM3-3B,f11_captive_b,POLE_B,en,20,1,0,1,0,1,0,0,3
HuggingFaceTB/SmolLM3-3B,f11_captive_b_zh,BOTH,zh,20,1,2,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_captive_b_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_captive_b_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_captive_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_captive_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_captive_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_class,BOTH,en,20,4,4,0,0,0,0,0,6
HuggingFaceTB/SmolLM3-3B,f11_class,POLE_A,en,20,3,1,1,0,1,0,0,4
HuggingFaceTB/SmolLM3-3B,f11_class,POLE_B,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_class_zh,BOTH,zh,20,0,1,1,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_class_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_class_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_create,BOTH,en,20,4,0,0,0,0,0,0,4
HuggingFaceTB/SmolLM3-3B,f11_create,POLE_A,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_create,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_create_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_create_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_create_zh,POLE_B,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire,POLE_A,en,20,0,0,1,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire,POLE_B,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire_zh,POLE_A,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_desire_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_faithful,BOTH,en,20,1,0,1,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_faithful,POLE_A,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_faithful,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_faithful_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_faithful_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_faithful_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender,POLE_A,en,20,1,1,1,0,0,0,0,3
HuggingFaceTB/SmolLM3-3B,f11_gender,POLE_B,en,20,0,1,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_gender_he,BOTH,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_he,POLE_A,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_he,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender_he_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender_he_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender_he_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_she,BOTH,en,20,0,0,0,0,0,1,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_she,POLE_A,en,20,0,0,1,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_gender_she,POLE_B,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_she_zh,BOTH,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_she_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender_she_zh,POLE_B,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_gender_zh,BOTH,zh,20,0,2,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_gender_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_gender_zh,POLE_B,zh,20,0,2,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_guilt,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_guilt,POLE_A,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_guilt,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_guilt_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_guilt_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_guilt_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy,POLE_A,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_holy,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy_b,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy_b,POLE_A,en,20,1,1,0,0,1,1,0,2
HuggingFaceTB/SmolLM3-3B,f11_holy_b,POLE_B,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_holy_b_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_holy_b_zh,POLE_A,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_holy_b_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_holy_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_holy_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love,POLE_A,en,20,3,0,0,0,0,0,0,3
HuggingFaceTB/SmolLM3-3B,f11_love,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love_he,BOTH,en,20,2,0,2,0,0,2,0,5
HuggingFaceTB/SmolLM3-3B,f11_love_he,POLE_A,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_love_he,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_love_he_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_love_he_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love_he_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_love_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_loyal,BOTH,en,20,1,0,2,0,0,0,0,3
HuggingFaceTB/SmolLM3-3B,f11_loyal,POLE_A,en,20,1,0,2,0,1,1,0,5
HuggingFaceTB/SmolLM3-3B,f11_loyal,POLE_B,en,20,2,1,0,1,1,0,0,4
HuggingFaceTB/SmolLM3-3B,f11_loyal_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_loyal_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_loyal_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_parent,BOTH,en,20,1,0,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_parent,POLE_A,en,20,0,0,1,1,0,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_parent,POLE_B,en,20,1,0,1,0,0,1,0,3
HuggingFaceTB/SmolLM3-3B,f11_parent_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_parent_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_parent_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_reason,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_reason,POLE_A,en,20,1,0,0,0,1,0,0,2
HuggingFaceTB/SmolLM3-3B,f11_reason,POLE_B,en,20,1,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_reason_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_reason_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_reason_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_sensation,BOTH,en,20,0,0,0,0,0,1,0,1
HuggingFaceTB/SmolLM3-3B,f11_sensation,POLE_A,en,20,0,0,0,0,0,0,1,0
HuggingFaceTB/SmolLM3-3B,f11_sensation,POLE_B,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_sensation_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_sensation_zh,POLE_A,zh,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_sensation_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_species,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_species,POLE_A,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_species,POLE_B,en,20,1,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_species_wolf,POLE_B,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_trust,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_trust,POLE_A,en,20,1,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B,f11_trust,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_trust_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_trust_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B,f11_trust_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty,BOTH,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty,POLE_A,en,20,0,0,0,0,0,1,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly,BOTH,en,20,0,0,0,0,0,0,1,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly,POLE_A,en,20,0,0,0,0,0,1,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly,POLE_B,en,20,1,0,1,0,0,1,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_ugly_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_beauty_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive,BOTH,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_captive,POLE_A,en,20,2,0,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B-Base,f11_captive,POLE_B,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b,POLE_A,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_b_zh,POLE_B,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_captive_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_class,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_class,POLE_A,en,20,3,1,1,0,0,0,0,5
HuggingFaceTB/SmolLM3-3B-Base,f11_class,POLE_B,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_class_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_class_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_class_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_create,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_create,POLE_A,en,20,1,0,1,0,0,1,0,3
HuggingFaceTB/SmolLM3-3B-Base,f11_create,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_create_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_create_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_create_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_desire,BOTH,en,20,1,1,0,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B-Base,f11_desire,POLE_A,en,20,0,0,2,0,0,0,0,2
HuggingFaceTB/SmolLM3-3B-Base,f11_desire,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_desire_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_desire_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_desire_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful,BOTH,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful_zh,BOTH,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_faithful_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender,POLE_A,en,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_gender,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he,BOTH,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he,POLE_B,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_he_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she,BOTH,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she,POLE_A,en,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she,POLE_B,en,20,1,0,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she_zh,POLE_A,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_she_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_zh,BOTH,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_zh,POLE_A,zh,20,0,1,0,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_gender_zh,POLE_B,zh,20,0,0,0,0,0,0,0,0
HuggingFaceTB/SmolLM3-3B-Base,f11_guilt,BOTH,en,20,0,0,0,0,1,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_guilt,POLE_A,en,20,0,0,1,0,0,0,0,1
HuggingFaceTB/SmolLM3-3B-Base,f11_guilt,POLE_B,en,20,2,0,0,0,0,1,0,3
HuggingFaceTB/SmolLM3-3B-Base,f11_guilt_zh,BOTH,zh,20,0,0,0,0,0,1,0,1
